indicateur,branche_d_activit,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,source_fichier,domaine,branche,trimestre,domaine_d_activit_s,sexe
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2023,10356.0,10356.0,2023,2023,annuelle,2023,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Commerce,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2018,662.0,662.0,2018,2018,annuelle,2018,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Industrie,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2019,279.0,279.0,2019,2019,annuelle,2019,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Industrie,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2020,310.0,310.0,2020,2020,annuelle,2020,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Industrie,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2021,276.0,276.0,2021,2021,annuelle,2021,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Industrie,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2022,498.0,498.0,2022,2022,annuelle,2022,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Industrie,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2023,843.0,843.0,2023,2023,annuelle,2023,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Industrie,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2018,5257.0,5257.0,2018,2018,annuelle,2018,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Service,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2019,5427.0,5427.0,2019,2019,annuelle,2019,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Service,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2020,6634.0,6634.0,2020,2020,annuelle,2020,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Service,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2021,7569.0,7569.0,2021,2021,annuelle,2021,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Service,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2022,8317.0,8317.0,2022,2022,annuelle,2022,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Service,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2023,10107.0,10107.0,2023,2023,annuelle,2023,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Service,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2018,371.0,371.0,2018,2018,annuelle,2018,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Artisanat,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2019,1069.0,1069.0,2019,2019,annuelle,2019,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Artisanat,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2020,1023.0,1023.0,2020,2020,annuelle,2020,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Artisanat,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2021,1002.0,1002.0,2021,2021,annuelle,2021,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Artisanat,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2022,612.0,612.0,2022,2022,annuelle,2022,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Artisanat,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2023,481.0,481.0,2023,2023,annuelle,2023,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Artisanat,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2018,12511.0,12511.0,2018,2018,annuelle,2018,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Ensemble,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2019,13137.0,13137.0,2019,2019,annuelle,2019,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Ensemble,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2020,15643.0,15643.0,2020,2020,annuelle,2020,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Ensemble,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2021,16890.0,16890.0,2021,2021,annuelle,2021,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Ensemble,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2022,17545.0,17545.0,2022,2022,annuelle,2022,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Ensemble,
Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités,,Nombre,2023,21787.0,21787.0,2023,2023,annuelle,2023,Répartition des entreprises enregistrées au CEFORE suivant les domaines d’activités.csv,activites_economiques,,,Ensemble,
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,82.6,82.6,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Agriculture, chasse, sylviculture",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,82.199333190918,82.199333190918,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Agriculture, chasse, sylviculture",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,68.0,68.0,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Agriculture, chasse, sylviculture",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,78.1872096613156,78.1872096613156,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Agriculture, chasse, sylviculture",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,87.3,87.3,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Agriculture, chasse, sylviculture",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,87.147102355957,87.147102355957,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Agriculture, chasse, sylviculture",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,67.3,67.3,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Agriculture, chasse, sylviculture",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,83.4186472090702,83.4186472090702,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Agriculture, chasse, sylviculture",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,84.9,84.9,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Agriculture, chasse, sylviculture",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,84.6927261352539,84.6927261352539,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Agriculture, chasse, sylviculture",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,67.4,67.4,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Agriculture, chasse, sylviculture",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,80.9306828868412,80.9306828868412,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Agriculture, chasse, sylviculture",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.1,0.1,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Pêche, pisciculture, aquaculture",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.142914190888405,0.142914190888405,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Pêche, pisciculture, aquaculture",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.2,0.2,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Pêche, pisciculture, aquaculture",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.18446622955558,0.18446622955558,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Pêche, pisciculture, aquaculture",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.0,0.0,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Pêche, pisciculture, aquaculture",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.101368680596352,0.101368680596352,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Pêche, pisciculture, aquaculture",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.0,0.0,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Pêche, pisciculture, aquaculture",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.0718158148440989,0.0718158148440989,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Pêche, pisciculture, aquaculture",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.0,0.0,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Pêche, pisciculture, aquaculture",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.121977902948856,0.121977902948856,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Pêche, pisciculture, aquaculture",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.0,0.0,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Pêche, pisciculture, aquaculture",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.125390039926221,0.125390039926221,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Pêche, pisciculture, aquaculture",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.6,0.6,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités extractives,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.329576343297958,0.329576343297958,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités extractives,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,3.1,3.1,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités extractives,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.604098788229943,0.604098788229943,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités extractives,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.4,0.4,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités extractives,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.175730273127556,0.175730273127556,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités extractives,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,2.4,2.4,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités extractives,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.20481052925097,0.20481052925097,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités extractives,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.5,0.5,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités extractives,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.252048045396805,0.252048045396805,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités extractives,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,4.8,4.8,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités extractives,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.394703829812499,0.394703829812499,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités extractives,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,2.3,2.3,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités de fabrication,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,2.10891509056091,2.10891509056091,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités de fabrication,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,3.3,3.3,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités de fabrication,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,3.45046946049985,3.45046946049985,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités de fabrication,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,1.6,1.6,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités de fabrication,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,1.80119013786316,1.80119013786316,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités de fabrication,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,3.5,3.5,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités de fabrication,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,3.54469446821159,3.54469446821159,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités de fabrication,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,2.0,2.0,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités de fabrication,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,1.95383858680725,1.95383858680725,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités de fabrication,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,3.2,3.2,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités de fabrication,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,3.49988298851627,3.49988298851627,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités de fabrication,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.5,0.5,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Production, distribution électricité, eau, gaz",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.4,0.4,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Production, distribution électricité, eau, gaz",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.21329182031629,0.21329182031629,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Production, distribution électricité, eau, gaz",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.1,0.1,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Production, distribution électricité, eau, gaz",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.0477054230868816,0.0477054230868816,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Production, distribution électricité, eau, gaz",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.1,0.1,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Production, distribution électricité, eau, gaz",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.0663057201082581,0.0663057201082581,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Production, distribution électricité, eau, gaz",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.3,0.3,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Production, distribution électricité, eau, gaz",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.166697144508362,0.166697144508362,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Production, distribution électricité, eau, gaz",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.2,0.2,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Production, distribution électricité, eau, gaz",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.136209292471103,0.136209292471103,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Production, distribution électricité, eau, gaz",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,1.3,1.3,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Construction,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,1.2169086933136,1.2169086933136,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Construction,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,2.9,2.9,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Construction,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,1.75725789493326,1.75725789493326,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Construction,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.1,0.1,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Construction,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.087367556989193,0.087367556989193,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Construction,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.2,0.2,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Construction,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.0767962124009196,0.0767962124009196,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Construction,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.7,0.7,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Construction,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.647696852684021,0.647696852684021,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Construction,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,1.9,1.9,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Construction,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.875989297064226,0.875989297064226,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Construction,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,6.3,6.3,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Commerce, réparations, activités domestiques",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,6.77292442321777,6.77292442321777,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Commerce, réparations, activités domestiques",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,11.0,11.0,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Commerce, réparations, activités domestiques",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,7.59989158762701,7.59989158762701,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Commerce, réparations, activités domestiques",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,6.8,6.8,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Commerce, réparations, activités domestiques",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,6.62816715240479,6.62816715240479,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Commerce, réparations, activités domestiques",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,18.9,18.9,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Commerce, réparations, activités domestiques",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,7.33393181612936,7.33393181612936,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Commerce, réparations, activités domestiques",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,6.5,6.5,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Commerce, réparations, activités domestiques",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,6.69994258880615,6.69994258880615,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Commerce, réparations, activités domestiques",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,16.2,16.2,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Commerce, réparations, activités domestiques",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,7.46041682461777,7.46041682461777,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Commerce, réparations, activités domestiques",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.3,0.3,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Hôtels, restaurants",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.186613440513611,0.186613440513611,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Hôtels, restaurants",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.4,0.4,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Hôtels, restaurants",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.572697618130116,0.572697618130116,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Hôtels, restaurants",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.4,0.4,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Hôtels, restaurants",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.369494289159775,0.369494289159775,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Hôtels, restaurants",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.8,0.8,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Hôtels, restaurants",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,1.15152836694954,1.15152836694954,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Hôtels, restaurants",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.4,0.4,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Hôtels, restaurants",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.278772175312042,0.278772175312042,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Hôtels, restaurants",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.6,0.6,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Hôtels, restaurants",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.8762483433373,0.8762483433373,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Hôtels, restaurants",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,1.1,1.1,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Transports, activités auxiliaires",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,1.07236814498901,1.07236814498901,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Transports, activités auxiliaires",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,1.4,1.4,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Transports, activités auxiliaires",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,1.30137655768367,1.30137655768367,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Transports, activités auxiliaires",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.1,0.1,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Transports, activités auxiliaires",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.135802179574966,0.135802179574966,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Transports, activités auxiliaires",,,Femme
