date,region,province,marche,categorie,produit,unit,statut_prix,type_prix,devise,prix_local,prix_usd,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,mois,source_fichier,domaine
avril 2018,BOUCLE DU MOUHOUN,BALÉ,Boromo,cereales et tubercules,mil,KG,observe,detail,XOF,226.0,0.42,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,BALÉ,Boromo,cereales et tubercules,riz (local),KG,observe,detail,XOF,318.0,0.59,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,BALÉ,Boromo,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,403.0,0.74,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,BALÉ,Fara,cereales et tubercules,mais (white),KG,observe,detail,XOF,141.0,0.26,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,BALÉ,Fara,cereales et tubercules,mil,KG,observe,detail,XOF,203.0,0.37,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,BALÉ,Fara,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,234.0,0.43,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,BANWA,Solenzo,cereales et tubercules,mais (white),KG,observe,detail,XOF,146.0,0.27,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,BANWA,Solenzo,cereales et tubercules,mil,KG,observe,detail,XOF,186.0,0.34,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,BANWA,Solenzo,cereales et tubercules,riz (imported),KG,observe,detail,XOF,375.0,0.69,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,BANWA,Solenzo,cereales et tubercules,riz (local),KG,observe,detail,XOF,326.0,0.6,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,BANWA,Solenzo,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,151.0,0.28,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,BANWA,Solenzo,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,323.0,0.6,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,BANWA,Solenzo,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,401.0,0.74,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,BANWA,Solenzo,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,223.0,0.41,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,KOSSI,Djibasso,cereales et tubercules,mil,KG,observe,detail,XOF,195.0,0.36,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,KOSSI,Djibasso,cereales et tubercules,riz (local),KG,observe,detail,XOF,291.0,0.54,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,KOSSI,Djibasso,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,236.0,0.44,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,KOSSI,Nouna,cereales et tubercules,mais (white),KG,observe,detail,XOF,177.0,0.33,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,KOSSI,Nouna,cereales et tubercules,mil,100 KG,observe,gros,XOF,22000.0,40.62,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,KOSSI,Nouna,cereales et tubercules,mil,KG,observe,detail,XOF,201.0,0.37,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,KOSSI,Nouna,cereales et tubercules,riz (imported),100 KG,observe,gros,XOF,40000.0,73.85,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,KOSSI,Nouna,cereales et tubercules,riz (local),KG,observe,detail,XOF,296.0,0.55,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,KOSSI,Nouna,cereales et tubercules,sorgho (local),100 KG,observe,gros,XOF,18000.0,33.23,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,KOSSI,Nouna,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,388.0,0.72,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,KOSSI,Nouna,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,481.0,0.89,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,cereales et tubercules,mais (white),KG,observe,detail,XOF,163.0,0.3,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,cereales et tubercules,mil,100 KG,observe,gros,XOF,21000.0,38.77,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,cereales et tubercules,riz (imported),100 KG,observe,gros,XOF,40000.0,73.85,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,cereales et tubercules,sorgho (local),100 KG,observe,gros,XOF,18000.0,33.23,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,185.0,0.34,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,382.0,0.71,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,NAYALA,Gassan,cereales et tubercules,mais (white),KG,observe,detail,XOF,167.0,0.31,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,NAYALA,Gassan,cereales et tubercules,riz (imported),KG,observe,detail,XOF,400.0,0.74,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,NAYALA,Gassan,cereales et tubercules,riz (local),KG,observe,detail,XOF,300.0,0.55,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,NAYALA,Gassan,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,166.0,0.31,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,NAYALA,Gassan,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,313.0,0.58,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,NAYALA,Toma,cereales et tubercules,mais (white),KG,observe,detail,XOF,183.0,0.34,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,NAYALA,Toma,cereales et tubercules,mil,KG,observe,detail,XOF,200.0,0.37,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,NAYALA,Toma,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,167.0,0.31,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,NAYALA,Toma,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,186.0,0.34,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mais (white),KG,observe,detail,XOF,181.0,0.33,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,235.0,0.43,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,BOUCLE DU MOUHOUN,SOUROU,Tougan,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,389.0,0.72,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CASCADES,COMOÉ,Banfora,cereales et tubercules,mil,KG,observe,detail,XOF,275.0,0.51,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CASCADES,COMOÉ,Banfora,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,200.0,0.37,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CASCADES,COMOÉ,Banfora,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,393.0,0.73,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CASCADES,COMOÉ,Banfora,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,389.0,0.72,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CASCADES,LÉRABA,Douna,cereales et tubercules,mais (white),KG,observe,detail,XOF,150.0,0.28,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CASCADES,LÉRABA,Douna,cereales et tubercules,mil,KG,observe,detail,XOF,269.0,0.5,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CASCADES,LÉRABA,Douna,cereales et tubercules,riz (local),KG,observe,detail,XOF,356.0,0.66,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CASCADES,LÉRABA,Douna,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,225.0,0.42,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CASCADES,LÉRABA,Douna,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,385.0,0.71,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE,KADIOGO,Gounghin,cereales et tubercules,mais (white),KG,observe,detail,XOF,202.0,0.37,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE,KADIOGO,Gounghin,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,225.0,0.42,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE,KADIOGO,Gounghin,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,425.0,0.78,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE,KADIOGO,Gounghin,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,583.0,1.08,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE,KADIOGO,Gounghin,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,458.0,0.85,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,mais (white),KG,observe,detail,XOF,172.0,0.32,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,mil,100 KG,observe,gros,XOF,22500.0,41.54,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,sorgho (local),100 KG,observe,gros,XOF,19000.0,35.08,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,sorgho (white),KG,observe,detail,XOF,226.0,0.42,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE,KADIOGO,Ouagadougo (Sankaryare),legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,416.0,0.77,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,mais (white),KG,observe,detail,XOF,156.0,0.29,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,mil,100 KG,observe,gros,XOF,22000.0,40.62,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,mil,KG,observe,detail,XOF,231.0,0.43,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,sorgho (local),100 KG,observe,gros,XOF,19000.0,35.08,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,186.0,0.34,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,BOULGOU,Tenkodogo,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,378.0,0.7,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,BOULGOU,Zabré,cereales et tubercules,mais (white),KG,observe,detail,XOF,169.0,0.31,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,BOULGOU,Zabré,cereales et tubercules,mil,KG,observe,detail,XOF,214.0,0.4,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,BOULGOU,Zabré,cereales et tubercules,riz (local),KG,observe,detail,XOF,368.0,0.68,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,KOULPÉLOGO,Ouargaye,cereales et tubercules,mais (white),KG,observe,detail,XOF,155.0,0.29,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,KOULPÉLOGO,Ouargaye,cereales et tubercules,mil,KG,observe,detail,XOF,245.0,0.45,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,KOULPÉLOGO,Ouargaye,cereales et tubercules,riz (imported),KG,observe,detail,XOF,383.0,0.71,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,KOULPÉLOGO,Ouargaye,cereales et tubercules,riz (local),KG,observe,detail,XOF,284.0,0.52,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,KOULPÉLOGO,Ouargaye,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,419.0,0.77,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,KOURITTENGA,Koupela,cereales et tubercules,mil,KG,observe,detail,XOF,253.0,0.47,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,KOURITTENGA,Koupela,cereales et tubercules,riz (local),KG,observe,detail,XOF,299.0,0.55,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,KOURITTENGA,Koupela,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,312.0,0.58,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,KOURITTENGA,Koupela,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,387.0,0.71,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,KOURITTENGA,Pouytenga,cereales et tubercules,mais (white),KG,observe,detail,XOF,148.0,0.27,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,KOURITTENGA,Pouytenga,cereales et tubercules,mil,KG,observe,detail,XOF,244.0,0.45,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,KOURITTENGA,Pouytenga,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,150.0,0.28,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-EST,KOURITTENGA,Pouytenga,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,335.0,0.62,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mais (white),KG,observe,detail,XOF,197.0,0.36,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,100 KG,observe,gros,XOF,18500.0,34.16,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,250.0,0.46,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,riz (imported),100 KG,observe,gros,XOF,39000.0,72.01,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,sorgho (local),100 KG,observe,gros,XOF,18500.0,34.16,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,223.0,0.41,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,BAM,Kongoussi,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,350.0,0.65,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,NAMENTENGA,Boulsa,cereales et tubercules,mais (white),KG,observe,detail,XOF,193.0,0.36,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,NAMENTENGA,Boulsa,cereales et tubercules,mil,KG,observe,detail,XOF,209.0,0.39,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,NAMENTENGA,Boulsa,cereales et tubercules,riz (local),KG,observe,detail,XOF,311.0,0.57,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,NAMENTENGA,Boulsa,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,327.0,0.6,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,NAMENTENGA,Yalgo,cereales et tubercules,mil,KG,observe,detail,XOF,250.0,0.46,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,NAMENTENGA,Yalgo,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,225.0,0.42,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,NAMENTENGA,Yalgo,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,376.0,0.69,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,NAMENTENGA,Yalgo,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,211.0,0.39,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,SANMATENGA,Kaya,cereales et tubercules,mais (white),KG,observe,detail,XOF,193.0,0.36,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,SANMATENGA,Kaya,cereales et tubercules,mil,KG,observe,detail,XOF,254.0,0.47,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,SANMATENGA,Kaya,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,210.0,0.39,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-NORD,SANMATENGA,Kaya,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,350.0,0.65,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mais (white),KG,observe,detail,XOF,181.0,0.33,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,250.0,0.46,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,202.0,0.37,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,375.0,0.69,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,SANGUIÉ,Réo,cereales et tubercules,mais (white),KG,observe,detail,XOF,181.0,0.33,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,SANGUIÉ,Réo,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,205.0,0.38,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,SANGUIÉ,Tita,cereales et tubercules,mais (white),KG,observe,detail,XOF,179.0,0.33,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,SANGUIÉ,Tita,cereales et tubercules,riz (local),KG,observe,detail,XOF,317.0,0.59,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,SANGUIÉ,Tita,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,351.0,0.65,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,SANGUIÉ,Tita,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,263.0,0.49,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,SISSILI,Leo,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,199.0,0.37,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,SISSILI,Leo,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,336.0,0.62,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,ZIRO,Sapouy,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,168.0,0.31,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-OUEST,ZIRO,Sapouy,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,356.0,0.66,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-SUD,BAZÈGA,Kombissiri,cereales et tubercules,mil,KG,observe,detail,XOF,242.0,0.45,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-SUD,BAZÈGA,Kombissiri,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,354.0,0.65,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-SUD,BAZÈGA,Kombissiri,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,430.0,0.79,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-SUD,NAHOURI,Guelwongo,cereales et tubercules,mais (white),KG,observe,detail,XOF,181.0,0.33,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-SUD,NAHOURI,Po,cereales et tubercules,mais (white),KG,observe,detail,XOF,167.0,0.31,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
avril 2018,CENTRE-SUD,NAHOURI,Po,cereales et tubercules,mil,KG,observe,detail,XOF,265.0,0.49,avril 2018,avril 2018,mensuelle,2018,2,4,wfp_food_prices_bfa.csv,prix
