indicateur,r_gion,produits,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,mois,source_fichier,domaine
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,octobre 2021,179.0,179.0,octobre 2021,octobre 2021,mensuelle,2021,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,novembre 2021,185.0,185.0,novembre 2021,novembre 2021,mensuelle,2021,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,decembre 2021,188.0,188.0,decembre 2021,decembre 2021,mensuelle,2021,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,janvier 2022,207.0,207.0,janvier 2022,janvier 2022,mensuelle,2022,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,fevrier 2022,204.0,204.0,fevrier 2022,fevrier 2022,mensuelle,2022,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,mars 2022,213.0,213.0,mars 2022,mars 2022,mensuelle,2022,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,avril 2022,275.0,275.0,avril 2022,avril 2022,mensuelle,2022,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,mai 2022,289.0,289.0,mai 2022,mai 2022,mensuelle,2022,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,juin 2022,304.0,304.0,juin 2022,juin 2022,mensuelle,2022,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,juillet 2022,282.0,282.0,juillet 2022,juillet 2022,mensuelle,2022,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,aout 2022,273.0,273.0,aout 2022,aout 2022,mensuelle,2022,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,septembre 2022,288.0,288.0,septembre 2022,septembre 2022,mensuelle,2022,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,octobre 2022,261.0,261.0,octobre 2022,octobre 2022,mensuelle,2022,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,novembre 2022,237.0,237.0,novembre 2022,novembre 2022,mensuelle,2022,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,decembre 2022,247.0,247.0,decembre 2022,decembre 2022,mensuelle,2022,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,janvier 2023,237.0,237.0,janvier 2023,janvier 2023,mensuelle,2023,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,fevrier 2023,244.0,244.0,fevrier 2023,fevrier 2023,mensuelle,2023,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,mars 2023,254.0,254.0,mars 2023,mars 2023,mensuelle,2023,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,avril 2023,248.0,248.0,avril 2023,avril 2023,mensuelle,2023,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,mai 2023,251.0,251.0,mai 2023,mai 2023,mensuelle,2023,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,juin 2023,228.0,228.0,juin 2023,juin 2023,mensuelle,2023,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,juillet 2023,227.0,227.0,juillet 2023,juillet 2023,mensuelle,2023,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,aout 2023,228.0,228.0,aout 2023,aout 2023,mensuelle,2023,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,septembre 2023,227.0,227.0,septembre 2023,septembre 2023,mensuelle,2023,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,octobre 2023,227.0,227.0,octobre 2023,octobre 2023,mensuelle,2023,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,novembre 2023,215.0,215.0,novembre 2023,novembre 2023,mensuelle,2023,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,decembre 2023,197.0,197.0,decembre 2023,decembre 2023,mensuelle,2023,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,janvier 2024,194.0,194.0,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,fevrier 2024,200.0,200.0,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,mars 2024,203.0,203.0,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,avril 2024,210.0,210.0,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,mai 2024,218.0,218.0,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,juin 2024,217.0,217.0,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,juillet 2024,264.0,264.0,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,aout 2024,271.0,271.0,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,septembre 2024,286.0,286.0,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,octobre 2024,282.0,282.0,octobre 2024,octobre 2024,mensuelle,2024,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,novembre 2024,236.0,236.0,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,decembre 2024,246.0,246.0,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,janvier 2025,245.896517046125,245.896517046125,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,fevrier 2025,239.369859393409,239.369859393409,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,mars 2025,242.534259870572,242.534259870572,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,avril 2025,241.423933985044,241.423933985044,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,mai 2025,251.327025498359,251.327025498359,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,juin 2025,249.077934934398,249.077934934398,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,juillet 2025,237.530952102446,237.530952102446,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,aout 2025,236.282768045722,236.282768045722,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Maïs blanc,FCFA/kg,septembre 2025,229.152710091887,229.152710091887,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,novembre 2016,225.0,225.0,novembre 2016,novembre 2016,mensuelle,2016,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,decembre 2016,212.0,212.0,decembre 2016,decembre 2016,mensuelle,2016,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,janvier 2017,226.0,226.0,janvier 2017,janvier 2017,mensuelle,2017,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,fevrier 2017,203.0,203.0,fevrier 2017,fevrier 2017,mensuelle,2017,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mai 2017,238.0,238.0,mai 2017,mai 2017,mensuelle,2017,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juin 2017,228.0,228.0,juin 2017,juin 2017,mensuelle,2017,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juillet 2017,676.0,676.0,juillet 2017,juillet 2017,mensuelle,2017,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,septembre 2017,254.0,254.0,septembre 2017,septembre 2017,mensuelle,2017,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,janvier 2018,252.0,252.0,janvier 2018,janvier 2018,mensuelle,2018,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,fevrier 2018,246.0,246.0,fevrier 2018,fevrier 2018,mensuelle,2018,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mars 2018,252.0,252.0,mars 2018,mars 2018,mensuelle,2018,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,avril 2018,264.0,264.0,avril 2018,avril 2018,mensuelle,2018,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mai 2018,272.0,272.0,mai 2018,mai 2018,mensuelle,2018,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juin 2018,272.0,272.0,juin 2018,juin 2018,mensuelle,2018,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juillet 2018,271.0,271.0,juillet 2018,juillet 2018,mensuelle,2018,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,aout 2018,271.0,271.0,aout 2018,aout 2018,mensuelle,2018,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,septembre 2018,273.0,273.0,septembre 2018,septembre 2018,mensuelle,2018,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,octobre 2018,281.0,281.0,octobre 2018,octobre 2018,mensuelle,2018,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,novembre 2018,217.0,217.0,novembre 2018,novembre 2018,mensuelle,2018,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,decembre 2018,195.0,195.0,decembre 2018,decembre 2018,mensuelle,2018,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,janvier 2019,209.0,209.0,janvier 2019,janvier 2019,mensuelle,2019,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,fevrier 2019,195.0,195.0,fevrier 2019,fevrier 2019,mensuelle,2019,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mars 2019,189.0,189.0,mars 2019,mars 2019,mensuelle,2019,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,avril 2019,217.0,217.0,avril 2019,avril 2019,mensuelle,2019,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mai 2019,205.0,205.0,mai 2019,mai 2019,mensuelle,2019,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juin 2019,209.0,209.0,juin 2019,juin 2019,mensuelle,2019,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juillet 2019,193.0,193.0,juillet 2019,juillet 2019,mensuelle,2019,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,aout 2019,193.0,193.0,aout 2019,aout 2019,mensuelle,2019,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,septembre 2019,183.0,183.0,septembre 2019,septembre 2019,mensuelle,2019,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,octobre 2019,184.0,184.0,octobre 2019,octobre 2019,mensuelle,2019,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,novembre 2019,168.0,168.0,novembre 2019,novembre 2019,mensuelle,2019,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,decembre 2019,172.0,172.0,decembre 2019,decembre 2019,mensuelle,2019,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,janvier 2020,192.0,192.0,janvier 2020,janvier 2020,mensuelle,2020,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,fevrier 2020,192.0,192.0,fevrier 2020,fevrier 2020,mensuelle,2020,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mars 2020,190.0,190.0,mars 2020,mars 2020,mensuelle,2020,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,avril 2020,213.0,213.0,avril 2020,avril 2020,mensuelle,2020,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mai 2020,205.0,205.0,mai 2020,mai 2020,mensuelle,2020,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juin 2020,195.0,195.0,juin 2020,juin 2020,mensuelle,2020,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juillet 2020,221.0,221.0,juillet 2020,juillet 2020,mensuelle,2020,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,aout 2020,240.0,240.0,aout 2020,aout 2020,mensuelle,2020,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,septembre 2020,241.0,241.0,septembre 2020,septembre 2020,mensuelle,2020,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,octobre 2020,248.0,248.0,octobre 2020,octobre 2020,mensuelle,2020,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,novembre 2020,239.0,239.0,novembre 2020,novembre 2020,mensuelle,2020,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,decembre 2020,208.0,208.0,decembre 2020,decembre 2020,mensuelle,2020,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,janvier 2021,204.0,204.0,janvier 2021,janvier 2021,mensuelle,2021,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,fevrier 2021,207.0,207.0,fevrier 2021,fevrier 2021,mensuelle,2021,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mars 2021,224.0,224.0,mars 2021,mars 2021,mensuelle,2021,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,avril 2021,239.0,239.0,avril 2021,avril 2021,mensuelle,2021,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mai 2021,255.0,255.0,mai 2021,mai 2021,mensuelle,2021,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juin 2021,234.0,234.0,juin 2021,juin 2021,mensuelle,2021,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juillet 2021,237.0,237.0,juillet 2021,juillet 2021,mensuelle,2021,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,aout 2021,238.0,238.0,aout 2021,aout 2021,mensuelle,2021,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,septembre 2021,238.0,238.0,septembre 2021,septembre 2021,mensuelle,2021,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,octobre 2021,224.0,224.0,octobre 2021,octobre 2021,mensuelle,2021,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,novembre 2021,254.0,254.0,novembre 2021,novembre 2021,mensuelle,2021,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,decembre 2021,241.0,241.0,decembre 2021,decembre 2021,mensuelle,2021,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,janvier 2022,278.0,278.0,janvier 2022,janvier 2022,mensuelle,2022,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,fevrier 2022,280.0,280.0,fevrier 2022,fevrier 2022,mensuelle,2022,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mars 2022,295.0,295.0,mars 2022,mars 2022,mensuelle,2022,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,avril 2022,391.0,391.0,avril 2022,avril 2022,mensuelle,2022,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mai 2022,399.0,399.0,mai 2022,mai 2022,mensuelle,2022,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juin 2022,400.0,400.0,juin 2022,juin 2022,mensuelle,2022,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juillet 2022,396.0,396.0,juillet 2022,juillet 2022,mensuelle,2022,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,aout 2022,406.0,406.0,aout 2022,aout 2022,mensuelle,2022,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,septembre 2022,442.0,442.0,septembre 2022,septembre 2022,mensuelle,2022,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,octobre 2022,429.0,429.0,octobre 2022,octobre 2022,mensuelle,2022,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,novembre 2022,405.0,405.0,novembre 2022,novembre 2022,mensuelle,2022,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,decembre 2022,387.0,387.0,decembre 2022,decembre 2022,mensuelle,2022,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,janvier 2023,331.0,331.0,janvier 2023,janvier 2023,mensuelle,2023,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,fevrier 2023,353.0,353.0,fevrier 2023,fevrier 2023,mensuelle,2023,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mars 2023,353.0,353.0,mars 2023,mars 2023,mensuelle,2023,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,avril 2023,378.0,378.0,avril 2023,avril 2023,mensuelle,2023,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mai 2023,376.0,376.0,mai 2023,mai 2023,mensuelle,2023,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juin 2023,354.0,354.0,juin 2023,juin 2023,mensuelle,2023,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juillet 2023,343.0,343.0,juillet 2023,juillet 2023,mensuelle,2023,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,aout 2023,347.0,347.0,aout 2023,aout 2023,mensuelle,2023,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
