indicateur,age,sexe,annee,date_source,date,periode_normalisee,granularite_temporelle,valeur,region,projection_type,source_fichier
population_projettee,56,homme,2021,2021,2021,2021,annuelle,1372.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2021,2021,2021,2021,annuelle,1043.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2021,2021,2021,2021,annuelle,2415.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2022,2022,2022,2022,annuelle,1381.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2022,2022,2022,2022,annuelle,1055.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2022,2022,2022,2022,annuelle,2436.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2023,2023,2023,2023,annuelle,1475.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2023,2023,2023,2023,annuelle,1154.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2023,2023,2023,2023,annuelle,2629.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2024,2024,2024,2024,annuelle,1612.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2024,2024,2024,2024,annuelle,1288.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2024,2024,2024,2024,annuelle,2900.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2025,2025,2025,2025,annuelle,1643.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2025,2025,2025,2025,annuelle,1325.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2025,2025,2025,2025,annuelle,2968.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2026,2026,2026,2026,annuelle,1655.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2026,2026,2026,2026,annuelle,1344.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2026,2026,2026,2026,annuelle,2999.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2027,2027,2027,2027,annuelle,1686.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2027,2027,2027,2027,annuelle,1376.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2027,2027,2027,2027,annuelle,3062.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2028,2028,2028,2028,annuelle,2033.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2028,2028,2028,2028,annuelle,1641.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2028,2028,2028,2028,annuelle,3674.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2029,2029,2029,2029,annuelle,2056.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2029,2029,2029,2029,annuelle,1628.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2029,2029,2029,2029,annuelle,3684.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2030,2030,2030,2030,annuelle,2092.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2030,2030,2030,2030,annuelle,1650.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2030,2030,2030,2030,annuelle,3742.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2031,2031,2031,2031,annuelle,2198.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2031,2031,2031,2031,annuelle,1733.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2031,2031,2031,2031,annuelle,3931.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2032,2032,2032,2032,annuelle,2283.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2032,2032,2032,2032,annuelle,1806.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2032,2032,2032,2032,annuelle,4089.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2033,2033,2033,2033,annuelle,2447.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2033,2033,2033,2033,annuelle,1968.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2033,2033,2033,2033,annuelle,4415.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2034,2034,2034,2034,annuelle,2680.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2034,2034,2034,2034,annuelle,2205.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2034,2034,2034,2034,annuelle,4885.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,homme,2035,2035,2035,2035,annuelle,2820.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,femme,2035,2035,2035,2035,annuelle,2356.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,56,ensemble,2035,2035,2035,2035,annuelle,5176.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2020,2020,2020,2020,annuelle,1277.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2020,2020,2020,2020,annuelle,969.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2020,2020,2020,2020,annuelle,2246.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2021,2021,2021,2021,annuelle,1294.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2021,2021,2021,2021,annuelle,975.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2021,2021,2021,2021,annuelle,2269.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2022,2022,2022,2022,annuelle,1341.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2022,2022,2022,2022,annuelle,1008.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2022,2022,2022,2022,annuelle,2349.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2023,2023,2023,2023,annuelle,1350.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2023,2023,2023,2023,annuelle,1020.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2023,2023,2023,2023,annuelle,2370.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2024,2024,2024,2024,annuelle,1442.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2024,2024,2024,2024,annuelle,1116.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2024,2024,2024,2024,annuelle,2558.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2025,2025,2025,2025,annuelle,1577.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2025,2025,2025,2025,annuelle,1245.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2025,2025,2025,2025,annuelle,2822.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2026,2026,2026,2026,annuelle,1607.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2026,2026,2026,2026,annuelle,1281.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2026,2026,2026,2026,annuelle,2888.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2027,2027,2027,2027,annuelle,1619.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2027,2027,2027,2027,annuelle,1300.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2027,2027,2027,2027,annuelle,2919.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2028,2028,2028,2028,annuelle,1952.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2028,2028,2028,2028,annuelle,1581.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2028,2028,2028,2028,annuelle,3533.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2029,2029,2029,2029,annuelle,2004.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2029,2029,2029,2029,annuelle,1599.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2029,2029,2029,2029,annuelle,3603.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2030,2030,2030,2030,annuelle,2008.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2030,2030,2030,2030,annuelle,1573.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2030,2030,2030,2030,annuelle,3581.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2031,2031,2031,2031,annuelle,2051.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2031,2031,2031,2031,annuelle,1601.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2031,2031,2031,2031,annuelle,3652.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2032,2032,2032,2032,annuelle,2155.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2032,2032,2032,2032,annuelle,1682.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2032,2032,2032,2032,annuelle,3837.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2033,2033,2033,2033,annuelle,2240.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2033,2033,2033,2033,annuelle,1754.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2033,2033,2033,2033,annuelle,3994.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2034,2034,2034,2034,annuelle,2401.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2034,2034,2034,2034,annuelle,1911.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2034,2034,2034,2034,annuelle,4312.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,homme,2035,2035,2035,2035,annuelle,2630.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,femme,2035,2035,2035,2035,annuelle,2141.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,57,ensemble,2035,2035,2035,2035,annuelle,4771.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2020,2020,2020,2020,annuelle,1292.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2020,2020,2020,2020,annuelle,1001.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2020,2020,2020,2020,annuelle,2293.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2021,2021,2021,2021,annuelle,1239.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2021,2021,2021,2021,annuelle,935.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2021,2021,2021,2021,annuelle,2174.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2022,2022,2022,2022,annuelle,1255.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2022,2022,2022,2022,annuelle,941.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2022,2022,2022,2022,annuelle,2196.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2023,2023,2023,2023,annuelle,1300.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2023,2023,2023,2023,annuelle,974.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2023,2023,2023,2023,annuelle,2274.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2024,2024,2024,2024,annuelle,1310.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2024,2024,2024,2024,annuelle,985.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2024,2024,2024,2024,annuelle,2295.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2025,2025,2025,2025,annuelle,1400.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2025,2025,2025,2025,annuelle,1079.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2025,2025,2025,2025,annuelle,2479.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2026,2026,2026,2026,annuelle,1530.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2026,2026,2026,2026,annuelle,1203.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2026,2026,2026,2026,annuelle,2733.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2027,2027,2027,2027,annuelle,1560.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2027,2027,2027,2027,annuelle,1238.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2027,2027,2027,2027,annuelle,2798.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2028,2028,2028,2028,annuelle,1860.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2028,2028,2028,2028,annuelle,1493.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2028,2028,2028,2028,annuelle,3353.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2029,2029,2029,2029,annuelle,1908.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2029,2029,2029,2029,annuelle,1540.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2029,2029,2029,2029,annuelle,3448.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2030,2030,2030,2030,annuelle,1942.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2030,2030,2030,2030,annuelle,1544.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2030,2030,2030,2030,annuelle,3486.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2031,2031,2031,2031,annuelle,1954.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2031,2031,2031,2031,annuelle,1526.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2031,2031,2031,2031,annuelle,3480.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2032,2032,2032,2032,annuelle,1996.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2032,2032,2032,2032,annuelle,1552.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2032,2032,2032,2032,annuelle,3548.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2033,2033,2033,2033,annuelle,2098.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2033,2033,2033,2033,annuelle,1631.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2033,2033,2033,2033,annuelle,3729.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2034,2034,2034,2034,annuelle,2181.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2034,2034,2034,2034,annuelle,1701.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2034,2034,2034,2034,annuelle,3882.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,homme,2035,2035,2035,2035,annuelle,2338.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,femme,2035,2035,2035,2035,annuelle,1854.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,58,ensemble,2035,2035,2035,2035,annuelle,4192.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2020,2020,2020,2020,annuelle,1280.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2020,2020,2020,2020,annuelle,1001.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2020,2020,2020,2020,annuelle,2281.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2021,2021,2021,2021,annuelle,1269.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2021,2021,2021,2021,annuelle,975.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2021,2021,2021,2021,annuelle,2244.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2022,2022,2022,2022,annuelle,1216.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2022,2022,2022,2022,annuelle,911.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2022,2022,2022,2022,annuelle,2127.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2023,2023,2023,2023,annuelle,1233.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2023,2023,2023,2023,annuelle,917.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2023,2023,2023,2023,annuelle,2150.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2024,2024,2024,2024,annuelle,1278.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2024,2024,2024,2024,annuelle,949.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2024,2024,2024,2024,annuelle,2227.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2025,2025,2025,2025,annuelle,1288.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2025,2025,2025,2025,annuelle,961.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2025,2025,2025,2025,annuelle,2249.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2026,2026,2026,2026,annuelle,1376.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2026,2026,2026,2026,annuelle,1051.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2026,2026,2026,2026,annuelle,2427.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2027,2027,2027,2027,annuelle,1504.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2027,2027,2027,2027,annuelle,1173.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2027,2027,2027,2027,annuelle,2677.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2028,2028,2028,2028,annuelle,1815.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2028,2028,2028,2028,annuelle,1435.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2028,2028,2028,2028,annuelle,3250.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2029,2029,2029,2029,annuelle,1841.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2029,2029,2029,2029,annuelle,1468.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2029,2029,2029,2029,annuelle,3309.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2030,2030,2030,2030,annuelle,1874.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2030,2030,2030,2030,annuelle,1501.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2030,2030,2030,2030,annuelle,3375.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2031,2031,2031,2031,annuelle,1915.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2031,2031,2031,2031,annuelle,1511.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2031,2031,2031,2031,annuelle,3426.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2032,2032,2032,2032,annuelle,1927.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2032,2032,2032,2032,annuelle,1493.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2032,2032,2032,2032,annuelle,3420.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2033,2033,2033,2033,annuelle,1969.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2033,2033,2033,2033,annuelle,1519.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2033,2033,2033,2033,annuelle,3488.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2034,2034,2034,2034,annuelle,2069.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2034,2034,2034,2034,annuelle,1597.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2034,2034,2034,2034,annuelle,3666.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,homme,2035,2035,2035,2035,annuelle,2152.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,femme,2035,2035,2035,2035,annuelle,1665.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,59,ensemble,2035,2035,2035,2035,annuelle,3817.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,60,homme,2020,2020,2020,2020,annuelle,1184.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,60,femme,2020,2020,2020,2020,annuelle,917.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,60,ensemble,2020,2020,2020,2020,annuelle,2101.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,60,homme,2021,2021,2021,2021,annuelle,1232.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
population_projettee,60,femme,2021,2021,2021,2021,annuelle,960.0,LIPTAKO,projection_regional,LIPTAKO.xlsx - LIPTAKO.csv
