NAKAMBÉ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,67,  1 775   ,  2 037   ,  3 812   ,  1 815   ,  2 083   ,  3 898   ,  1 897   ,  2 199   ,  4 096   ,  1 922   ,  2 268   ,  4 190   ,  2 087   ,  2 580   ,  4 667   ,  2 329   ,  3 012   ,  5 341   ,  2 399   ,  3 167   ,  5 566   ,  2 414   ,  3 224   ,  5 638   ,  2 465   ,  3 320   ,  5 785   ,  2 463   ,  3 256   ,  5 719   ,  2 376   ,  3 057   ,  5 433   ,  2 426   ,  3 094   ,  5 520   ,  2 533   ,  3 216   ,  5 749   ,  2 570   ,  3 272   ,  5 842   ,  2 769   ,  3 599   ,  6 368   ,  3 054   ,  4 037   ,  7 091   
,68,  1 889   ,  2 202   ,  4 091   ,  1 801   ,  2 025   ,  3 826   ,  1 843   ,  2 072   ,  3 915   ,  1 928   ,  2 188   ,  4 116   ,  1 955   ,  2 258   ,  4 213   ,  2 123   ,  2 570   ,  4 693   ,  2 370   ,  2 997   ,  5 367   ,  2 442   ,  3 153   ,  5 595   ,  2 397   ,  3 145   ,  5 542   ,  2 516   ,  3 316   ,  5 832   ,  2 513   ,  3 249   ,  5 762   ,  2 425   ,  3 051   ,  5 476   ,  2 477   ,  3 089   ,  5 566   ,  2 587   ,  3 212   ,  5 799   ,  2 626   ,  3 269   ,  5 895   ,  2 831   ,  3 596   ,  6 427   
,69,  1 907   ,  2 266   ,  4 173   ,  1 860   ,  2 146   ,  4 006   ,  1 774   ,  1 974   ,  3 748   ,  1 817   ,  2 021   ,  3 838   ,  1 901   ,  2 135   ,  4 036   ,  1 929   ,  2 204   ,  4 133   ,  2 095   ,  2 506   ,  4 601   ,  2 340   ,  2 924   ,  5 264   ,  2 353   ,  3 015   ,  5 368   ,  2 375   ,  3 080   ,  5 455   ,  2 492   ,  3 243   ,  5 735   ,  2 490   ,  3 178   ,  5 668   ,  2 403   ,  2 985   ,  5 388   ,  2 456   ,  3 024   ,  5 480   ,  2 566   ,  3 145   ,  5 711   ,  2 606   ,  3 201   ,  5 807   
,70,  1 850   ,  2 197   ,  4 047   ,  1 868   ,  2 217   ,  4 085   ,  1 823   ,  2 100   ,  3 923   ,  1 740   ,  1 933   ,  3 673   ,  1 783   ,  1 979   ,  3 762   ,  1 867   ,  2 092   ,  3 959   ,  1 893   ,  2 158   ,  4 051   ,  2 058   ,  2 454   ,  4 512   ,  2 245   ,  2 808   ,  5 053   ,  2 321   ,  2 964   ,  5 285   ,  2 342   ,  3 024   ,  5 366   ,  2 458   ,  3 186   ,  5 644   ,  2 457   ,  3 123   ,  5 580   ,  2 373   ,  2 934   ,  5 307   ,  2 425   ,  2 973   ,  5 398   ,  2 535   ,  3 093   ,  5 628   
,71,  1 782   ,  2 106   ,  3 888   ,  1 779   ,  2 113   ,  3 892   ,  1 798   ,  2 134   ,  3 932   ,  1 756   ,  2 022   ,  3 778   ,  1 677   ,  1 862   ,  3 539   ,  1 719   ,  1 907   ,  3 626   ,  1 800   ,  2 014   ,  3 814   ,  1 827   ,  2 079   ,  3 906   ,  1 940   ,  2 318   ,  4 258   ,  2 175   ,  2 714   ,  4 889   ,  2 247   ,  2 862   ,  5 109   ,  2 268   ,  2 921   ,  5 189   ,  2 382   ,  3 079   ,  5 461   ,  2 382   ,  3 019   ,  5 401   ,  2 301   ,  2 837   ,  5 138   ,  2 353   ,  2 875   ,  5 228   
,72,  1 643   ,  1 966   ,  3 609   ,  1 669   ,  2 011   ,  3 680   ,  1 667   ,  2 018   ,  3 685   ,  1 685   ,  2 039   ,  3 724   ,  1 647   ,  1 933   ,  3 580   ,  1 573   ,  1 780   ,  3 353   ,  1 613   ,  1 822   ,  3 435   ,  1 690   ,  1 925   ,  3 615   ,  1 676   ,  1 948   ,  3 624   ,  1 828   ,  2 223   ,  4 051   ,  2 049   ,  2 601   ,  4 650   ,  2 118   ,  2 743   ,  4 861   ,  2 138   ,  2 801   ,  4 939   ,  2 247   ,  2 953   ,  5 200   ,  2 248   ,  2 896   ,  5 144   ,  2 173   ,  2 723   ,  4 896   
,73,  1 323   ,  1 571   ,  2 894   ,  1 475   ,  1 846   ,  3 321   ,  1 499   ,  1 889   ,  3 388   ,  1 498   ,  1 897   ,  3 395   ,  1 516   ,  1 917   ,  3 433   ,  1 483   ,  1 818   ,  3 301   ,  1 416   ,  1 673   ,  3 089   ,  1 453   ,  1 713   ,  3 166   ,  1 488   ,  1 776   ,  3 264   ,  1 516   ,  1 840   ,  3 356   ,  1 653   ,  2 098   ,  3 751   ,  1 853   ,  2 454   ,  4 307   ,  1 917   ,  2 590   ,  4 507   ,  1 937   ,  2 645   ,  4 582   ,  2 036   ,  2 790   ,  4 826   ,  2 038   ,  2 737   ,  4 775   
,74,  1 112   ,  1 311   ,  2 423   ,  1 236   ,  1 541   ,  2 777   ,  1 379   ,  1 812   ,  3 191   ,  1 402   ,  1 855   ,  3 257   ,  1 403   ,  1 864   ,  3 267   ,  1 420   ,  1 884   ,  3 304   ,  1 388   ,  1 786   ,  3 174   ,  1 327   ,  1 645   ,  2 972   ,  1 330   ,  1 652   ,  2 982   ,  1 399   ,  1 752   ,  3 151   ,  1 424   ,  1 812   ,  3 236   ,  1 554   ,  2 067   ,  3 621   ,  1 743   ,  2 420   ,  4 163   ,  1 804   ,  2 555   ,  4 359   ,  1 824   ,  2 610   ,  4 434   ,  1 919   ,  2 754   ,  4 673   
,75,  993   ,  1 212   ,  2 205   ,  1 019   ,  1 236   ,  2 255   ,  1 133   ,  1 453   ,  2 586   ,  1 266   ,  1 709   ,  2 975   ,  1 288   ,  1 751   ,  3 039   ,  1 289   ,  1 760   ,  3 049   ,  1 305   ,  1 778   ,  3 083   ,  1 277   ,  1 686   ,  2 963   ,  1 191   ,  1 523   ,  2 714   ,  1 227   ,  1 565   ,  2 792   ,  1 290   ,  1 658   ,  2 948   ,  1 314   ,  1 716   ,  3 030   ,  1 435   ,  1 958   ,  3 393   ,  1 611   ,  2 294   ,  3 905   ,  1 668   ,  2 422   ,  4 090   ,  1 688   ,  2 476   ,  4 164   
,76,  913   ,  1 127   ,  2 040   ,  940   ,  1 151   ,  2 091   ,  966   ,  1 175   ,  2 141   ,  1 075   ,  1 382   ,  2 457   ,  1 201   ,  1 627   ,  2 828   ,  1 223   ,  1 667   ,  2 890   ,  1 225   ,  1 675   ,  2 900   ,  1 241   ,  1 693   ,  2 934   ,  1 185   ,  1 575   ,  2 760   ,  1 137   ,  1 455   ,  2 592   ,  1 170   ,  1 494   ,  2 664   ,  1 231   ,  1 583   ,  2 814   ,  1 255   ,  1 640   ,  2 895   ,  1 371   ,  1 872   ,  3 243   ,  1 540   ,  2 194   ,  3 734   ,  1 596   ,  2 318   ,  3 914   
,77,  897   ,  1 098   ,  1 995   ,  896   ,  1 086   ,  1 982   ,  923   ,  1 111   ,  2 034   ,  949   ,  1 134   ,  2 083   ,  1 058   ,  1 334   ,  2 392   ,  1 183   ,  1 572   ,  2 755   ,  1 205   ,  1 610   ,  2 815   ,  1 207   ,  1 619   ,  2 826   ,  1 195   ,  1 606   ,  2 801   ,  1 173   ,  1 528   ,  2 701   ,  1 125   ,  1 411   ,  2 536   ,  1 158   ,  1 450   ,  2 608   ,  1 219   ,  1 537   ,  2 756   ,  1 244   ,  1 593   ,  2 837   ,  1 360   ,  1 820   ,  3 180   ,  1 529   ,  2 133   ,  3 662   
,78,  873   ,  1 121   ,  1 994   ,  841   ,  1 029   ,  1 870   ,  841   ,  1 018   ,  1 859   ,  867   ,  1 042   ,  1 909   ,  893   ,  1 064   ,  1 957   ,  996   ,  1 253   ,  2 249   ,  1 114   ,  1 476   ,  2 590   ,  1 136   ,  1 512   ,  2 648   ,  1 111   ,  1 492   ,  2 603   ,  1 130   ,  1 515   ,  2 645   ,  1 109   ,  1 440   ,  2 549   ,  1 064   ,  1 331   ,  2 395   ,  1 097   ,  1 367   ,  2 464   ,  1 155   ,  1 451   ,  2 606   ,  1 179   ,  1 504   ,  2 683   ,  1 290   ,  1 719   ,  3 009   
,79,  825   ,  1 095   ,  1 920   ,  805   ,  1 017   ,  1 822   ,  776   ,  934   ,  1 710   ,  777   ,  925   ,  1 702   ,  802   ,  947   ,  1 749   ,  826   ,  968   ,  1 794   ,  921   ,  1 140   ,  2 061   ,  1 032   ,  1 343   ,  2 375   ,  1 028   ,  1 352   ,  2 380   ,  1 034   ,  1 364   ,  2 398   ,  1 051   ,  1 383   ,  2 434   ,  1 032   ,  1 316   ,  2 348   ,  991   ,  1 216   ,  2 207   ,  1 022   ,  1 251   ,  2 273   ,  1 078   ,  1 328   ,  2 406   ,  1 101   ,  1 377   ,  2 478   
,80+,  5 929   ,  8 293   ,  14 222   ,  5 744   ,  8 052   ,  13 796   ,  5 579   ,  7 778   ,  13 357   ,  5 415   ,  7 478   ,  12 893   ,  5 283   ,  7 217   ,  12 500   ,  5 205   ,  7 014   ,  12 219   ,  5 153   ,  6 868   ,  12 021   ,  5 215   ,  6 907   ,  12 122   ,  5 242   ,  6 999   ,  12 241   ,  5 408   ,  7 241   ,  12 649   ,  5 552   ,  7 449   ,  13 001   ,  5 696   ,  7 654   ,  13 350   ,  5 799   ,  7 768   ,  13 567   ,  5 851   ,  7 774   ,  13 625   ,  5 940   ,  7 813   ,  13 753   ,  6 067   ,  7 925   ,  13 992   
,Total,  766 846   ,  881 274   ,  1 648 120   ,  789 331   ,  906 039   ,  1 695 370   ,  812 052   ,  931 065   ,  1 743 117   ,  834 964   ,  956 293   ,  1 791 257   ,  858 034   ,  981 691   ,  1 839 725   ,  881 250   ,  1 007 247   ,  1 888 497   ,  903 884   ,  1 032 082   ,  1 935 966   ,  926 649   ,  1 057 053   ,  1 983 702   ,  924 859   ,  1 055 178   ,  1 980 037   ,  949 059   ,  1 081 886   ,  2 030 945   ,  972 152   ,  1 107 253   ,  2 079 405   ,  995 490   ,  1 132 870   ,  2 128 360   ,  1 019 180   ,  1 158 857   ,  2 178 037   ,  1 043 229   ,  1 185 219   ,  2 228 448   ,  1 067 621   ,  1 211 946   ,  2 279 567   ,  1 092 326   ,  1 239 002   ,  2 331 328   
