KOULSÉ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,68,  2 010   ,  1 959   ,  3 969   ,  1 920   ,  1 805   ,  3 725   ,  1 968   ,  1 849   ,  3 817   ,  2 061   ,  1 956   ,  4 017   ,  2 093   ,  2 022   ,  4 115   ,  2 276   ,  2 304   ,  4 580   ,  2 543   ,  2 690   ,  5 233   ,  2 623   ,  2 834   ,  5 457   ,  2 878   ,  3 163   ,  6 041   ,  3 025   ,  3 341   ,  6 366   ,  3 022   ,  3 275   ,  6 297   ,  2 917   ,  3 080   ,  5 997   ,  2 981   ,  3 124   ,  6 105   ,  3 115   ,  3 253   ,  6 368   ,  3 164   ,  3 316   ,  6 480   ,  3 411   ,  3 653   ,  7 064   
,69,  1 975   ,  1 997   ,  3 972   ,  1 930   ,  1 893   ,  3 823   ,  1 843   ,  1 745   ,  3 588   ,  1 891   ,  1 788   ,  3 679   ,  1 981   ,  1 892   ,  3 873   ,  2 012   ,  1 956   ,  3 968   ,  2 188   ,  2 227   ,  4 415   ,  2 446   ,  2 602   ,  5 048   ,  2 750   ,  3 002   ,  5 752   ,  2 780   ,  3 072   ,  5 852   ,  2 917   ,  3 238   ,  6 155   ,  2 915   ,  3 177   ,  6 092   ,  2 816   ,  2 989   ,  5 805   ,  2 879   ,  3 032   ,  5 911   ,  3 009   ,  3 159   ,  6 168   ,  3 057   ,  3 221   ,  6 278   
,70,  1 900   ,  1 937   ,  3 837   ,  1 922   ,  1 958   ,  3 880   ,  1 879   ,  1 857   ,  3 736   ,  1 795   ,  1 712   ,  3 507   ,  1 842   ,  1 756   ,  3 598   ,  1 932   ,  1 858   ,  3 790   ,  1 961   ,  1 919   ,  3 880   ,  2 133   ,  2 186   ,  4 319   ,  2 602   ,  2 798   ,  5 400   ,  2 694   ,  2 959   ,  5 653   ,  2 718   ,  3 022   ,  5 740   ,  2 854   ,  3 188   ,  6 042   ,  2 854   ,  3 130   ,  5 984   ,  2 758   ,  2 945   ,  5 703   ,  2 820   ,  2 989   ,  5 809   ,  2 949   ,  3 114   ,  6 063   
,71,  1 839   ,  1 884   ,  3 723   ,  1 839   ,  1 893   ,  3 732   ,  1 862   ,  1 914   ,  3 776   ,  1 821   ,  1 816   ,  3 637   ,  1 741   ,  1 675   ,  3 416   ,  1 787   ,  1 718   ,  3 505   ,  1 873   ,  1 817   ,  3 690   ,  1 903   ,  1 878   ,  3 781   ,  2 259   ,  2 343   ,  4 602   ,  2 536   ,  2 748   ,  5 284   ,  2 620   ,  2 900   ,  5 520   ,  2 646   ,  2 964   ,  5 610   ,  2 780   ,  3 129   ,  5 909   ,  2 781   ,  3 073   ,  5 854   ,  2 688   ,  2 893   ,  5 581   ,  2 750   ,  2 937   ,  5 687   
,72,  1 702   ,  1 785   ,  3 487   ,  1 731   ,  1 828   ,  3 559   ,  1 732   ,  1 838   ,  3 570   ,  1 754   ,  1 860   ,  3 614   ,  1 717   ,  1 765   ,  3 482   ,  1 642   ,  1 629   ,  3 271   ,  1 685   ,  1 669   ,  3 354   ,  1 767   ,  1 766   ,  3 533   ,  1 959   ,  1 999   ,  3 958   ,  2 140   ,  2 286   ,  4 426   ,  2 398   ,  2 675   ,  5 073   ,  2 480   ,  2 826   ,  5 306   ,  2 506   ,  2 890   ,  5 396   ,  2 634   ,  3 052   ,  5 686   ,  2 636   ,  2 998   ,  5 634   ,  2 549   ,  2 823   ,  5 372   
,73,  1 379   ,  1 346   ,  2 725   ,  1 540   ,  1 584   ,  3 124   ,  1 567   ,  1 623   ,  3 190   ,  1 569   ,  1 633   ,  3 202   ,  1 590   ,  1 652   ,  3 242   ,  1 557   ,  1 569   ,  3 126   ,  1 488   ,  1 446   ,  2 934   ,  1 528   ,  1 482   ,  3 010   ,  1 750   ,  1 720   ,  3 470   ,  1 785   ,  1 785   ,  3 570   ,  1 946   ,  2 036   ,  3 982   ,  2 184   ,  2 386   ,  4 570   ,  2 260   ,  2 521   ,  4 781   ,  2 284   ,  2 579   ,  4 863   ,  2 403   ,  2 725   ,  5 128   ,  2 406   ,  2 678   ,  5 084   
,74,  1 168   ,  1 085   ,  2 253   ,  1 299   ,  1 277   ,  2 576   ,  1 452   ,  1 504   ,  2 956   ,  1 479   ,  1 542   ,  3 021   ,  1 481   ,  1 551   ,  3 032   ,  1 502   ,  1 571   ,  3 073   ,  1 470   ,  1 490   ,  2 960   ,  1 406   ,  1 374   ,  2 780   ,  1 575   ,  1 545   ,  3 120   ,  1 659   ,  1 641   ,  3 300   ,  1 689   ,  1 699   ,  3 388   ,  1 844   ,  1 941   ,  3 785   ,  2 070   ,  2 275   ,  4 345   ,  2 143   ,  2 405   ,  4 548   ,  2 168   ,  2 462   ,  4 630   ,  2 281   ,  2 602   ,  4 883   
,75,  1 043   ,  988   ,  2 031   ,  1 072   ,  1 008   ,  2 080   ,  1 194   ,  1 187   ,  2 381   ,  1 336   ,  1 399   ,  2 735   ,  1 361   ,  1 435   ,  2 796   ,  1 364   ,  1 444   ,  2 808   ,  1 383   ,  1 462   ,  2 845   ,  1 354   ,  1 387   ,  2 741   ,  1 412   ,  1 402   ,  2 814   ,  1 456   ,  1 444   ,  2 900   ,  1 531   ,  1 530   ,  3 061   ,  1 560   ,  1 586   ,  3 146   ,  1 704   ,  1 813   ,  3 517   ,  1 915   ,  2 127   ,  4 042   ,  1 984   ,  2 249   ,  4 233   ,  2 007   ,  2 303   ,  4 310   
,76,  932   ,  899   ,  1 831   ,  961   ,  920   ,  1 881   ,  989   ,  940   ,  1 929   ,  1 102   ,  1 107   ,  2 209   ,  1 234   ,  1 306   ,  2 540   ,  1 258   ,  1 340   ,  2 598   ,  1 260   ,  1 348   ,  2 608   ,  1 278   ,  1 365   ,  2 643   ,  1 365   ,  1 420   ,  2 785   ,  1 311   ,  1 315   ,  2 626   ,  1 350   ,  1 351   ,  2 701   ,  1 420   ,  1 434   ,  2 854   ,  1 448   ,  1 487   ,  2 935   ,  1 583   ,  1 700   ,  3 283   ,  1 780   ,  1 995   ,  3 775   ,  1 845   ,  2 112   ,  3 957   
,77,  887   ,  850   ,  1 737   ,  888   ,  842   ,  1 730   ,  916   ,  862   ,  1 778   ,  943   ,  881   ,  1 824   ,  1 052   ,  1 039   ,  2 091   ,  1 179   ,  1 225   ,  2 404   ,  1 202   ,  1 257   ,  2 459   ,  1 205   ,  1 265   ,  2 470   ,  1 333   ,  1 404   ,  2 737   ,  1 311   ,  1 339   ,  2 650   ,  1 256   ,  1 237   ,  2 493   ,  1 295   ,  1 273   ,  2 568   ,  1 364   ,  1 352   ,  2 716   ,  1 391   ,  1 403   ,  2 794   ,  1 522   ,  1 605   ,  3 127   ,  1 712   ,  1 884   ,  3 596   
,78,  858   ,  841   ,  1 699   ,  828   ,  773   ,  1 601   ,  829   ,  766   ,  1 595   ,  857   ,  785   ,  1 642   ,  883   ,  803   ,  1 686   ,  986   ,  947   ,  1 933   ,  1 104   ,  1 116   ,  2 220   ,  1 127   ,  1 146   ,  2 273   ,  1 232   ,  1 265   ,  2 497   ,  1 255   ,  1 286   ,  2 541   ,  1 232   ,  1 224   ,  2 456   ,  1 182   ,  1 132   ,  2 314   ,  1 219   ,  1 165   ,  2 384   ,  1 285   ,  1 238   ,  2 523   ,  1 312   ,  1 286   ,  2 598   ,  1 436   ,  1 472   ,  2 908   
,79,  803   ,  845   ,  1 648   ,  784   ,  786   ,  1 570   ,  757   ,  723   ,  1 480   ,  759   ,  717   ,  1 476   ,  784   ,  736   ,  1 520   ,  809   ,  753   ,  1 562   ,  903   ,  887   ,  1 790   ,  1 013   ,  1 047   ,  2 060   ,  1 128   ,  1 179   ,  2 307   ,  1 136   ,  1 192   ,  2 328   ,  1 155   ,  1 209   ,  2 364   ,  1 135   ,  1 152   ,  2 287   ,  1 090   ,  1 067   ,  2 157   ,  1 125   ,  1 098   ,  2 223   ,  1 186   ,  1 168   ,  2 354   ,  1 212   ,  1 213   ,  2 425   
,80+,  5 793   ,  6 621   ,  12 414   ,  5 629   ,  6 440   ,  12 069   ,  5 472   ,  6 238   ,  11 710   ,  5 318   ,  5 997   ,  11 315   ,  5 196   ,  5 793   ,  10 989   ,  5 121   ,  5 645   ,  10 766   ,  5 079   ,  5 537   ,  10 616   ,  5 139   ,  5 567   ,  10 706   ,  5 781   ,  6 317   ,  12 098   ,  5 974   ,  6 544   ,  12 518   ,  6 132   ,  6 741   ,  12 873   ,  6 293   ,  6 939   ,  13 232   ,  6 413   ,  7 051   ,  13 464   ,  6 479   ,  7 066   ,  13 545   ,  6 571   ,  7 115   ,  13 686   ,  6 715   ,  7 234   ,  13 949   
,Total,  829 050   ,  922 531   ,  1 751 581   ,  854 473   ,  949 692   ,  1 804 165   ,  880 173   ,  977 149   ,  1 857 322   ,  906 099   ,  1 004 837   ,  1 910 936   ,  932 212   ,  1 032 718   ,  1 964 930   ,  958 497   ,  1 060 778   ,  2 019 275   ,  984 157   ,  1 088 086   ,  2 072 243   ,  1 009 966   ,  1 115 539   ,  2 125 505   ,  1 127 431   ,  1 245 479   ,  2 372 910   ,  1 158 697   ,  1 278 955   ,  2 437 652   ,  1 187 452   ,  1 309 562   ,  2 497 014   ,  1 217 177   ,  1 341 203   ,  2 558 380   ,  1 247 396   ,  1 373 347   ,  2 620 743   ,  1 278 115   ,  1 406 003   ,  2 684 118   ,  1 309 320   ,  1 439 159   ,  2 748 479   ,  1 340 973   ,  1 472 776   ,  2 813 749   
