OUBRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,28,  5 680   ,  8 256   ,  13 936   ,  5 489   ,  8 051   ,  13 540   ,  5 481   ,  8 070   ,  13 551   ,  5 533   ,  8 191   ,  13 724   ,  5 614   ,  8 357   ,  13 971   ,  5 816   ,  8 685   ,  14 501   ,  6 154   ,  9 273   ,  15 427   ,  6 484   ,  9 846   ,  16 330   ,  5 891   ,  8 884   ,  14 775   ,  6 209   ,  9 169   ,  15 378   ,  6 472   ,  9 154   ,  15 626   ,  6 691   ,  8 968   ,  15 659   ,  7 059   ,  9 050   ,  16 109   ,  7 609   ,  9 394   ,  17 003   ,  8 057   ,  9 694   ,  17 751   ,  8 459   ,  10 037   ,  18 496   
,29,  5 694   ,  8 323   ,  14 017   ,  5 606   ,  8 323   ,  13 929   ,  5 418   ,  8 117   ,  13 535   ,  5 411   ,  8 138   ,  13 549   ,  5 465   ,  8 261   ,  13 726   ,  5 547   ,  8 429   ,  13 976   ,  5 746   ,  8 754   ,  14 500   ,  6 085   ,  9 349   ,  15 434   ,  5 585   ,  8 652   ,  14 237   ,  5 841   ,  8 978   ,  14 819   ,  6 154   ,  9 256   ,  15 410   ,  6 416   ,  9 243   ,  15 659   ,  6 635   ,  9 055   ,  15 690   ,  7 002   ,  9 139   ,  16 141   ,  7 551   ,  9 488   ,  17 039   ,  7 999   ,  9 791   ,  17 790   
,30,  5 498   ,  7 998   ,  13 496   ,  5 552   ,  8 258   ,  13 810   ,  5 467   ,  8 259   ,  13 726   ,  5 285   ,  8 056   ,  13 341   ,  5 280   ,  8 078   ,  13 358   ,  5 335   ,  8 201   ,  13 536   ,  5 413   ,  8 362   ,  13 775   ,  5 611   ,  8 686   ,  14 297   ,  5 178   ,  8 088   ,  13 266   ,  5 470   ,  8 605   ,  14 075   ,  5 719   ,  8 921   ,  14 640   ,  6 027   ,  9 199   ,  15 226   ,  6 285   ,  9 187   ,  15 472   ,  6 501   ,  9 001   ,  15 502   ,  6 863   ,  9 085   ,  15 948   ,  7 405   ,  9 432   ,  16 837   
,31,  5 378   ,  7 695   ,  13 073   ,  5 402   ,  7 949   ,  13 351   ,  5 457   ,  8 209   ,  13 666   ,  5 375   ,  8 211   ,  13 586   ,  5 196   ,  8 011   ,  13 207   ,  5 193   ,  8 033   ,  13 226   ,  5 246   ,  8 150   ,  13 396   ,  5 326   ,  8 311   ,  13 637   ,  4 811   ,  7 529   ,  12 340   ,  5 109   ,  8 057   ,  13 166   ,  5 395   ,  8 564   ,  13 959   ,  5 641   ,  8 880   ,  14 521   ,  5 947   ,  9 158   ,  15 105   ,  6 204   ,  9 147   ,  15 351   ,  6 419   ,  8 962   ,  15 381   ,  6 779   ,  9 046   ,  15 825   
,32,  5 263   ,  7 414   ,  12 677   ,  5 366   ,  7 782   ,  13 148   ,  5 392   ,  8 041   ,  13 433   ,  5 449   ,  8 305   ,  13 754   ,  5 369   ,  8 309   ,  13 678   ,  5 191   ,  8 106   ,  13 297   ,  5 187   ,  8 123   ,  13 310   ,  5 241   ,  8 243   ,  13 484   ,  4 640   ,  7 333   ,  11 973   ,  4 821   ,  7 633   ,  12 454   ,  5 116   ,  8 160   ,  13 276   ,  5 404   ,  8 675   ,  14 079   ,  5 653   ,  8 997   ,  14 650   ,  5 962   ,  9 280   ,  15 242   ,  6 222   ,  9 269   ,  15 491   ,  6 439   ,  9 082   ,  15 521   
,33,  4 925   ,  6 927   ,  11 852   ,  5 188   ,  7 545   ,  12 733   ,  5 293   ,  7 921   ,  13 214   ,  5 320   ,  8 186   ,  13 506   ,  5 378   ,  8 456   ,  13 834   ,  5 300   ,  8 461   ,  13 761   ,  5 121   ,  8 248   ,  13 369   ,  5 118   ,  8 266   ,  13 384   ,  4 514   ,  7 325   ,  11 839   ,  4 593   ,  7 485   ,  12 078   ,  4 769   ,  7 783   ,  12 552   ,  5 063   ,  8 323   ,  13 386   ,  5 350   ,  8 850   ,  14 200   ,  5 598   ,  9 178   ,  14 776   ,  5 906   ,  9 468   ,  15 374   ,  6 165   ,  9 457   ,  15 622   
,34,  4 706   ,  6 536   ,  11 242   ,  4 859   ,  6 937   ,  11 796   ,  5 123   ,  7 559   ,  12 682   ,  5 228   ,  7 938   ,  13 166   ,  5 257   ,  8 205   ,  13 462   ,  5 317   ,  8 477   ,  13 794   ,  5 238   ,  8 475   ,  13 713   ,  5 063   ,  8 264   ,  13 327   ,  4 415   ,  7 232   ,  11 647   ,  4 471   ,  7 353   ,  11 824   ,  4 546   ,  7 506   ,  12 052   ,  4 722   ,  7 807   ,  12 529   ,  5 015   ,  8 349   ,  13 364   ,  5 302   ,  8 879   ,  14 181   ,  5 549   ,  9 210   ,  14 759   ,  5 857   ,  9 501   ,  15 358   
,35,  4 621   ,  6 466   ,  11 087   ,  4 684   ,  6 626   ,  11 310   ,  4 839   ,  7 034   ,  11 873   ,  5 105   ,  7 667   ,  12 772   ,  5 213   ,  8 053   ,  13 266   ,  5 245   ,  8 325   ,  13 570   ,  5 303   ,  8 595   ,  13 898   ,  5 226   ,  8 595   ,  13 821   ,  4 406   ,  7 316   ,  11 722   ,  4 413   ,  7 348   ,  11 761   ,  4 466   ,  7 464   ,  11 930   ,  4 541   ,  7 621   ,  12 162   ,  4 719   ,  7 927   ,  12 646   ,  5 014   ,  8 480   ,  13 494   ,  5 302   ,  9 019   ,  14 321   ,  5 552   ,  9 355   ,  14 907   
,36,  4 468   ,  6 255   ,  10 723   ,  4 608   ,  6 499   ,  11 107   ,  4 672   ,  6 661   ,  11 333   ,  4 829   ,  7 073   ,  11 902   ,  5 099   ,  7 711   ,  12 810   ,  5 209   ,  8 100   ,  13 309   ,  5 238   ,  8 368   ,  13 606   ,  5 299   ,  8 642   ,  13 941   ,  4 556   ,  7 543   ,  12 099   ,  4 411   ,  7 370   ,  11 781   ,  4 414   ,  7 394   ,  11 808   ,  4 467   ,  7 512   ,  11 979   ,  4 544   ,  7 672   ,  12 216   ,  4 723   ,  7 981   ,  12 704   ,  5 020   ,  8 538   ,  13 558   ,  5 311   ,  9 082   ,  14 393   
,37,  4 378   ,  6 196   ,  10 574   ,  4 407   ,  6 262   ,  10 669   ,  4 547   ,  6 508   ,  11 055   ,  4 613   ,  6 672   ,  11 285   ,  4 771   ,  7 086   ,  11 857   ,  5 041   ,  7 727   ,  12 768   ,  5 149   ,  8 112   ,  13 261   ,  5 181   ,  8 382   ,  13 563   ,  4 570   ,  7 554   ,  12 124   ,  4 513   ,  7 570   ,  12 083   ,  4 366   ,  7 389   ,  11 755   ,  4 369   ,  7 414   ,  11 783   ,  4 423   ,  7 534   ,  11 957   ,  4 500   ,  7 695   ,  12 195   ,  4 679   ,  8 006   ,  12 685   ,  4 975   ,  8 566   ,  13 541   
,38,  4 397   ,  6 187   ,  10 584   ,  4 356   ,  6 170   ,  10 526   ,  4 388   ,  6 238   ,  10 626   ,  4 530   ,  6 484   ,  11 014   ,  4 598   ,  6 649   ,  11 247   ,  4 759   ,  7 064   ,  11 823   ,  5 027   ,  7 698   ,  12 725   ,  5 138   ,  8 083   ,  13 221   ,  4 505   ,  7 282   ,  11 787   ,  4 567   ,  7 537   ,  12 104   ,  4 506   ,  7 546   ,  12 052   ,  4 359   ,  7 366   ,  11 725   ,  4 364   ,  7 393   ,  11 757   ,  4 418   ,  7 514   ,  11 932   ,  4 497   ,  7 675   ,  12 172   ,  4 676   ,  7 987   ,  12 663   
,39,  4 321   ,  6 058   ,  10 379   ,  4 391   ,  6 211   ,  10 602   ,  4 352   ,  6 196   ,  10 548   ,  4 385   ,  6 265   ,  10 650   ,  4 530   ,  6 514   ,  11 044   ,  4 601   ,  6 681   ,  11 282   ,  4 761   ,  7 093   ,  11 854   ,  5 032   ,  7 731   ,  12 763   ,  4 482   ,  7 078   ,  11 560   ,  4 519   ,  7 330   ,  11 849   ,  4 579   ,  7 579   ,  12 158   ,  4 518   ,  7 588   ,  12 106   ,  4 370   ,  7 409   ,  11 779   ,  4 376   ,  7 437   ,  11 813   ,  4 431   ,  7 559   ,  11 990   ,  4 511   ,  7 722   ,  12 233   
,40,  4 126   ,  5 772   ,  9 898   ,  4 276   ,  6 051   ,  10 327   ,  4 347   ,  6 206   ,  10 553   ,  4 310   ,  6 192   ,  10 502   ,  4 345   ,  6 262   ,  10 607   ,  4 490   ,  6 512   ,  11 002   ,  4 559   ,  6 673   ,  11 232   ,  4 720   ,  7 085   ,  11 805   ,  4 350   ,  6 734   ,  11 084   ,  4 455   ,  7 087   ,  11 542   ,  4 489   ,  7 332   ,  11 821   ,  4 549   ,  7 582   ,  12 131   ,  4 489   ,  7 592   ,  12 081   ,  4 342   ,  7 414   ,  11 756   ,  4 348   ,  7 443   ,  11 791   ,  4 404   ,  7 565   ,  11 969   
,41,  4 002   ,  5 585   ,  9 587   ,  4 111   ,  5 820   ,  9 931   ,  4 263   ,  6 102   ,  10 365   ,  4 336   ,  6 259   ,  10 595   ,  4 301   ,  6 246   ,  10 547   ,  4 338   ,  6 318   ,  10 656   ,  4 482   ,  6 565   ,  11 047   ,  4 553   ,  6 729   ,  11 282   ,  4 109   ,  6 230   ,  10 339   ,  4 355   ,  6 807   ,  11 162   ,  4 457   ,  7 156   ,  11 613   ,  4 492   ,  7 404   ,  11 896   ,  4 552   ,  7 658   ,  12 210   ,  4 493   ,  7 670   ,  12 163   ,  4 347   ,  7 490   ,  11 837   ,  4 353   ,  7 520   ,  11 873   
,42,  3 844   ,  5 294   ,  9 138   ,  4 028   ,  5 640   ,  9 668   ,  4 140   ,  5 879   ,  10 019   ,  4 296   ,  6 165   ,  10 461   ,  4 371   ,  6 325   ,  10 696   ,  4 337   ,  6 312   ,  10 649   ,  4 373   ,  6 379   ,  10 752   ,  4 521   ,  6 630   ,  11 151   ,  4 005   ,  5 927   ,  9 932   ,  4 156   ,  6 308   ,  10 464   ,  4 402   ,  6 884   ,  11 286   ,  4 506   ,  7 238   ,  11 744   ,  4 542   ,  7 490   ,  12 032   ,  4 604   ,  7 748   ,  12 352   ,  4 544   ,  7 761   ,  12 305   ,  4 396   ,  7 579   ,  11 975   
,43,  3 449   ,  4 692   ,  8 141   ,  3 757   ,  5 240   ,  8 997   ,  3 940   ,  5 584   ,  9 524   ,  4 052   ,  5 821   ,  9 873   ,  4 206   ,  6 106   ,  10 312   ,  4 282   ,  6 264   ,  10 546   ,  4 247   ,  6 247   ,  10 494   ,  4 284   ,  6 314   ,  10 598   ,  3 865   ,  5 729   ,  9 594   ,  3 935   ,  5 885   ,  9 820   ,  4 080   ,  6 256   ,  10 336   ,  4 323   ,  6 829   ,  11 152   ,  4 427   ,  7 181   ,  11 608   ,  4 463   ,  7 432   ,  11 895   ,  4 525   ,  7 688   ,  12 213   ,  4 466   ,  7 701   ,  12 167   
,44,  3 232   ,  4 310   ,  7 542   ,  3 449   ,  4 683   ,  8 132   ,  3 759   ,  5 232   ,  8 991   ,  3 945   ,  5 576   ,  9 521   ,  4 059   ,  5 814   ,  9 873   ,  4 216   ,  6 099   ,  10 315   ,  4 291   ,  6 253   ,  10 544   ,  4 258   ,  6 236   ,  10 494   ,  3 747   ,  5 503   ,  9 250   ,  3 883   ,  5 732   ,  9 615   ,  3 951   ,  5 882   ,  9 833   ,  4 098   ,  6 254   ,  10 352   ,  4 343   ,  6 827   ,  11 170   ,  4 448   ,  7 180   ,  11 628   ,  4 485   ,  7 432   ,  11 917   ,  4 548   ,  7 689   ,  12 237   
,45,  3 149   ,  4 161   ,  7 310   ,  3 262   ,  4 326   ,  7 588   ,  3 482   ,  4 701   ,  8 183   ,  3 799   ,  5 253   ,  9 052   ,  3 989   ,  5 600   ,  9 589   ,  4 107   ,  5 840   ,  9 947   ,  4 264   ,  6 122   ,  10 386   ,  4 342   ,  6 277   ,  10 619   ,  3 759   ,  5 465   ,  9 224   ,  3 800   ,  5 536   ,  9 336   ,  3 936   ,  5 760   ,  9 696   ,  4 005   ,  5 912   ,  9 917   ,  4 155   ,  6 287   ,  10 442   ,  4 405   ,  6 864   ,  11 269   ,  4 513   ,  7 220   ,  11 733   ,  4 551   ,  7 474   ,  12 025   
,46,  2 977   ,  3 974   ,  6 951   ,  3 117   ,  4 165   ,  7 282   ,  3 230   ,  4 331   ,  7 561   ,  3 452   ,  4 708   ,  8 160   ,  3 768   ,  5 262   ,  9 030   ,  3 959   ,  5 611   ,  9 570   ,  4 074   ,  5 846   ,  9 920   ,  4 233   ,  6 129   ,  10 362   ,  3 761   ,  5 486   ,  9 247   ,  3 739   ,  5 484   ,  9 223   ,  3 778   ,  5 549   ,  9 327   ,  3 913   ,  5 775   ,  9 688   ,  3 983   ,  5 927   ,  9 910   ,  4 133   ,  6 304   ,  10 437   ,  4 383   ,  6 884   ,  11 267   ,  4 492   ,  7 242   ,  11 734   
,47,  2 907   ,  3 870   ,  6 777   ,  2 961   ,  3 930   ,  6 891   ,  3 102   ,  4 120   ,  7 222   ,  3 217   ,  4 285   ,  7 502   ,  3 440   ,  4 659   ,  8 099   ,  3 758   ,  5 208   ,  8 966   ,  3 947   ,  5 549   ,  9 496   ,  4 064   ,  5 782   ,  9 846   ,  3 683   ,  5 291   ,  8 974   ,  3 759   ,  5 437   ,  9 196   ,  3 735   ,  5 429   ,  9 164   ,  3 774   ,  5 495   ,  9 269   ,  3 910   ,  5 719   ,  9 629   ,  3 981   ,  5 871   ,  9 852   ,  4 132   ,  6 246   ,  10 378   ,  4 383   ,  6 821   ,  11 204   
,48,  2 946   ,  4 020   ,  6 966   ,  2 958   ,  3 962   ,  6 920   ,  3 015   ,  4 024   ,  7 039   ,  3 161   ,  4 219   ,  7 380   ,  3 280   ,  4 390   ,  7 670   ,  3 510   ,  4 774   ,  8 284   ,  3 834   ,  5 332   ,  9 166   ,  4 030   ,  5 682   ,  9 712   ,  3 616   ,  5 165   ,  8 781   ,  3 766   ,  5 428   ,  9 194   ,  3 841   ,  5 572   ,  9 413   ,  3 817   ,  5 565   ,  9 382   ,  3 857   ,  5 633   ,  9 490   ,  3 998   ,  5 864   ,  9 862   ,  4 070   ,  6 021   ,  10 091   ,  4 226   ,  6 406   ,  10 632   
,49,  2 836   ,  4 002   ,  6 838   ,  2 891   ,  4 020   ,  6 911   ,  2 904   ,  3 963   ,  6 867   ,  2 961   ,  4 026   ,  6 987   ,  3 107   ,  4 222   ,  7 329   ,  3 225   ,  4 394   ,  7 619   ,  3 450   ,  4 774   ,  8 224   ,  3 771   ,  5 334   ,  9 105   ,  3 453   ,  4 958   ,  8 411   ,  3 565   ,  5 179   ,  8 744   ,  3 710   ,  5 437   ,  9 147   ,  3 784   ,  5 582   ,  9 366   ,  3 761   ,  5 575   ,  9 336   ,  3 802   ,  5 645   ,  9 447   ,  3 941   ,  5 877   ,  9 818   ,  4 014   ,  6 034   ,  10 048   
,50,  2 782   ,  3 909   ,  6 691   ,  2 835   ,  4 003   ,  6 838   ,  2 891   ,  4 022   ,  6 913   ,  2 905   ,  3 965   ,  6 870   ,  2 964   ,  4 028   ,  6 992   ,  3 111   ,  4 225   ,  7 336   ,  3 229   ,  4 393   ,  7 622   ,  3 456   ,  4 774   ,  8 230   ,  3 291   ,  4 654   ,  7 945   ,  3 468   ,  4 971   ,  8 439   ,  3 577   ,  5 187   ,  8 764   ,  3 723   ,  5 446   ,  9 169   ,  3 799   ,  5 593   ,  9 392   ,  3 776   ,  5 587   ,  9 363   ,  3 818   ,  5 657   ,  9 475   ,  3 959   ,  5 890   ,  9 849   
,51,  2 769   ,  3 881   ,  6 650   ,  2 791   ,  3 943   ,  6 734   ,  2 845   ,  4 038   ,  6 883   ,  2 903   ,  4 058   ,  6 961   ,  2 918   ,  4 002   ,  6 920   ,  2 979   ,  4 066   ,  7 045   ,  3 126   ,  4 261   ,  7 387   ,  3 246   ,  4 431   ,  7 677   ,  3 026   ,  4 203   ,  7 229   ,  3 317   ,  4 707   ,  8 024   ,  3 492   ,  5 022   ,  8 514   ,  3 603   ,  5 240   ,  8 843   ,  3 751   ,  5 503   ,  9 254   ,  3 828   ,  5 652   ,  9 480   ,  3 806   ,  5 646   ,  9 452   ,  3 848   ,  5 717   ,  9 565   
,52,  2 705   ,  3 740   ,  6 445   ,  2 759   ,  3 851   ,  6 610   ,  2 782   ,  3 914   ,  6 696   ,  2 837   ,  4 009   ,  6 846   ,  2 896   ,  4 029   ,  6 925   ,  2 913   ,  3 973   ,  6 886   ,  2 972   ,  4 033   ,  7 005   ,  3 121   ,  4 228   ,  7 349   ,  2 822   ,  3 837   ,  6 659   ,  3 029   ,  4 180   ,  7 209   ,  3 318   ,  4 676   ,  7 994   ,  3 494   ,  4 990   ,  8 484   ,  3 605   ,  5 208   ,  8 813   ,  3 755   ,  5 470   ,  9 225   ,  3 833   ,  5 618   ,  9 451   ,  3 811   ,  5 613   ,  9 424   
,53,  2 474   ,  3 242   ,  5 716   ,  2 703   ,  3 620   ,  6 323   ,  2 758   ,  3 728   ,  6 486   ,  2 782   ,  3 788   ,  6 570   ,  2 839   ,  3 880   ,  6 719   ,  2 899   ,  3 900   ,  6 799   ,  2 915   ,  3 843   ,  6 758   ,  2 976   ,  3 901   ,  6 877   ,  2 723   ,  3 574   ,  6 297   ,  2 835   ,  3 725   ,  6 560   ,  3 040   ,  4 053   ,  7 093   ,  3 331   ,  4 535   ,  7 866   ,  3 509   ,  4 840   ,  8 349   ,  3 622   ,  5 052   ,  8 674   ,  3 773   ,  5 306   ,  9 079   ,  3 853   ,  5 449   ,  9 302   
,54,  2 321   ,  2 911   ,  5 232   ,  2 480   ,  3 186   ,  5 666   ,  2 712   ,  3 559   ,  6 271   ,  2 769   ,  3 665   ,  6 434   ,  2 794   ,  3 725   ,  6 519   ,  2 852   ,  3 817   ,  6 669   ,  2 912   ,  3 833   ,  6 745   ,  2 929   ,  3 777   ,  6 706   ,  2 605   ,  3 352   ,  5 957   ,  2 742   ,  3 521   ,  6 263   ,  2 853   ,  3 666   ,  6 519   ,  3 060   ,  3 989   ,  7 049   ,  3 355   ,  4 464   ,  7 819   ,  3 535   ,  4 764   ,  8 299   ,  3 649   ,  4 974   ,  8 623   ,  3 802   ,  5 224   ,  9 026   
,55,  2 242   ,  2 785   ,  5 027   ,  2 260   ,  2 821   ,  5 081   ,  2 417   ,  3 089   ,  5 506   ,  2 645   ,  3 451   ,  6 096   ,  2 701   ,  3 555   ,  6 256   ,  2 727   ,  3 613   ,  6 340   ,  2 783   ,  3 699   ,  6 482   ,  2 843   ,  3 715   ,  6 558   ,  2 491   ,  3 199   ,  5 690   ,  2 549   ,  3 255   ,  5 804   ,  2 681   ,  3 416   ,  6 097   ,  2 789   ,  3 557   ,  6 346   ,  2 993   ,  3 871   ,  6 864   ,  3 282   ,  4 333   ,  7 615   ,  3 459   ,  4 625   ,  8 084   ,  3 572   ,  4 828   ,  8 400   
,56,  2 166   ,  2 626   ,  4 792   ,  2 246   ,  2 718   ,  4 964   ,  2 265   ,  2 755   ,  5 020   ,  2 423   ,  3 016   ,  5 439   ,  2 653   ,  3 371   ,  6 024   ,  2 711   ,  3 473   ,  6 184   ,  2 736   ,  3 527   ,  6 263   ,  2 794   ,  3 611   ,  6 405   ,  2 486   ,  3 169   ,  5 655   ,  2 506   ,  3 130   ,  5 636   ,  2 563   ,  3 182   ,  5 745   ,  2 696   ,  3 340   ,  6 036   ,  2 806   ,  3 478   ,  6 284   ,  3 012   ,  3 786   ,  6 798   ,  3 304   ,  4 238   ,  7 542   ,  3 484   ,  4 524   ,  8 008   
,57,  2 135   ,  2 619   ,  4 754   ,  2 167   ,  2 640   ,  4 807   ,  2 247   ,  2 733   ,  4 980   ,  2 268   ,  2 770   ,  5 038   ,  2 427   ,  3 034   ,  5 461   ,  2 660   ,  3 391   ,  6 051   ,  2 717   ,  3 491   ,  6 208   ,  2 743   ,  3 546   ,  6 289   ,  2 440   ,  3 173   ,  5 613   ,  2 498   ,  3 195   ,  5 693   ,  2 517   ,  3 153   ,  5 670   ,  2 574   ,  3 205   ,  5 779   ,  2 709   ,  3 365   ,  6 074   ,  2 820   ,  3 504   ,  6 324   ,  3 028   ,  3 816   ,  6 844   ,  3 322   ,  4 272   ,  7 594   
,58,  2 229   ,  2 901   ,  5 130   ,  2 139   ,  2 713   ,  4 852   ,  2 172   ,  2 736   ,  4 908   ,  2 254   ,  2 833   ,  5 087   ,  2 275   ,  2 873   ,  5 148   ,  2 437   ,  3 147   ,  5 584   ,  2 670   ,  3 515   ,  6 185   ,  2 728   ,  3 619   ,  6 347   ,  2 398   ,  3 212   ,  5 610   ,  2 455   ,  3 297   ,  5 752   ,  2 511   ,  3 316   ,  5 827   ,  2 530   ,  3 272   ,  5 802   ,  2 588   ,  3 328   ,  5 916   ,  2 725   ,  3 494   ,  6 219   ,  2 837   ,  3 640   ,  6 477   ,  3 047   ,  3 964   ,  7 011   
,59,  2 211   ,  2 952   ,  5 163   ,  2 196   ,  2 881   ,  5 077   ,  2 109   ,  2 695   ,  4 804   ,  2 142   ,  2 719   ,  4 861   ,  2 224   ,  2 816   ,  5 040   ,  2 246   ,  2 855   ,  5 101   ,  2 405   ,  3 126   ,  5 531   ,  2 637   ,  3 491   ,  6 128   ,  2 345   ,  3 141   ,  5 486   ,  2 374   ,  3 200   ,  5 574   ,  2 428   ,  3 280   ,  5 708   ,  2 484   ,  3 300   ,  5 784   ,  2 504   ,  3 257   ,  5 761   ,  2 562   ,  3 312   ,  5 874   ,  2 698   ,  3 479   ,  6 177   ,  2 810   ,  3 625   ,  6 435   
,60,  2 138   ,  2 833   ,  4 971   ,  2 228   ,  2 971   ,  5 199   ,  2 214   ,  2 900   ,  5 114   ,  2 127   ,  2 714   ,  4 841   ,  2 161   ,  2 738   ,  4 899   ,  2 245   ,  2 836   ,  5 081   ,  2 266   ,  2 874   ,  5 140   ,  2 428   ,  3 146   ,  5 574   ,  2 319   ,  3 073   ,  5 392   ,  2 375   ,  3 172   ,  5 547   ,  2 402   ,  3 227   ,  5 629   ,  2 457   ,  3 309   ,  5 766   ,  2 515   ,  3 330   ,  5 845   ,  2 535   ,  3 287   ,  5 822   ,  2 595   ,  3 344   ,  5 939   ,  2 733   ,  3 512   ,  6 245   
,61,  2 102   ,  2 739   ,  4 841   ,  2 107   ,  2 783   ,  4 890   ,  2 198   ,  2 919   ,  5 117   ,  2 185   ,  2 850   ,  5 035   ,  2 099   ,  2 667   ,  4 766   ,  2 134   ,  2 692   ,  4 826   ,  2 216   ,  2 786   ,  5 002   ,  2 239   ,  2 823   ,  5 062   ,  2 089   ,  2 703   ,  4 792   ,  2 296   ,  3 027   ,  5 323   ,  2 350   ,  3 122   ,  5 472   ,  2 378   ,  3 176   ,  5 554   ,  2 432   ,  3 258   ,  5 690   ,  2 490   ,  3 278   ,  5 768   ,  2 511   ,  3 237   ,  5 748   ,  2 570   ,  3 293   ,  5 863   
,62,  2 012   ,  2 567   ,  4 579   ,  2 065   ,  2 694   ,  4 759   ,  2 072   ,  2 738   ,  4 810   ,  2 162   ,  2 873   ,  5 035   ,  2 149   ,  2 805   ,  4 954   ,  2 066   ,  2 626   ,  4 692   ,  2 100   ,  2 647   ,  4 747   ,  2 182   ,  2 741   ,  4 923   ,  1 919   ,  2 429   ,  4 348   ,  2 062   ,  2 667   ,  4 729   ,  2 265   ,  2 983   ,  5 248   ,  2 319   ,  3 076   ,  5 395   ,  2 346   ,  3 131   ,  5 477   ,  2 401   ,  3 212   ,  5 613   ,  2 459   ,  3 233   ,  5 692   ,  2 480   ,  3 192   ,  5 672   
,63,  1 790   ,  2 127   ,  3 917   ,  1 990   ,  2 475   ,  4 465   ,  2 044   ,  2 599   ,  4 643   ,  2 051   ,  2 641   ,  4 692   ,  2 142   ,  2 772   ,  4 914   ,  2 131   ,  2 707   ,  4 838   ,  2 047   ,  2 532   ,  4 579   ,  2 082   ,  2 553   ,  4 635   ,  1 886   ,  2 314   ,  4 200   ,  1 909   ,  2 351   ,  4 260   ,  2 050   ,  2 578   ,  4 628   ,  2 253   ,  2 885   ,  5 138   ,  2 307   ,  2 976   ,  5 283   ,  2 335   ,  3 029   ,  5 364   ,  2 390   ,  3 108   ,  5 498   ,  2 449   ,  3 129   ,  5 578   
,64,  1 630   ,  1 843   ,  3 473   ,  1 764   ,  2 091   ,  3 855   ,  1 962   ,  2 434   ,  4 396   ,  2 016   ,  2 556   ,  4 572   ,  2 025   ,  2 599   ,  4 624   ,  2 115   ,  2 729   ,  4 844   ,  2 104   ,  2 662   ,  4 766   ,  2 022   ,  2 491   ,  4 513   ,  1 792   ,  2 199   ,  3 991   ,  1 867   ,  2 282   ,  4 149   ,  1 889   ,  2 316   ,  4 205   ,  2 029   ,  2 541   ,  4 570   ,  2 231   ,  2 844   ,  5 075   ,  2 285   ,  2 934   ,  5 219   ,  2 313   ,  2 987   ,  5 300   ,  2 369   ,  3 066   ,  5 435   
,65,  1 576   ,  1 729   ,  3 305   ,  1 593   ,  1 780   ,  3 373   ,  1 724   ,  2 020   ,  3 744   ,  1 920   ,  2 353   ,  4 273   ,  1 974   ,  2 471   ,  4 445   ,  1 983   ,  2 513   ,  4 496   ,  2 071   ,  2 636   ,  4 707   ,  2 061   ,  2 573   ,  4 634   ,  1 726   ,  2 106   ,  3 832   ,  1 759   ,  2 130   ,  3 889   ,  1 832   ,  2 208   ,  4 040   ,  1 854   ,  2 242   ,  4 096   ,  1 992   ,  2 460   ,  4 452   ,  2 190   ,  2 754   ,  4 944   ,  2 245   ,  2 842   ,  5 087   ,  2 273   ,  2 894   ,  5 167   
,66,  1 461   ,  1 603   ,  3 064   ,  1 524   ,  1 689   ,  3 213   ,  1 541   ,  1 739   ,  3 280   ,  1 669   ,  1 975   ,  3 644   ,  1 860   ,  2 300   ,  4 160   ,  1 913   ,  2 417   ,  4 330   ,  1 922   ,  2 456   ,  4 378   ,  2 008   ,  2 577   ,  4 585   ,  1 740   ,  2 201   ,  3 941   ,  1 677   ,  2 064   ,  3 741   ,  1 709   ,  2 085   ,  3 794   ,  1 779   ,  2 163   ,  3 942   ,  1 801   ,  2 196   ,  3 997   ,  1 936   ,  2 411   ,  4 347   ,  2 130   ,  2 700   ,  4 830   ,  2 184   ,  2 787   ,  4 971   
