TANNOUNYAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,18,  7 798   ,  8 883   ,  16 681   ,  8 092   ,  8 760   ,  16 852   ,  8 559   ,  8 896   ,  17 455   ,  9 243   ,  9 289   ,  18 532   ,  9 812   ,  9 642   ,  19 454   ,  10 331   ,  10 042   ,  20 373   ,  10 955   ,  10 591   ,  21 546   ,  11 435   ,  11 033   ,  22 468   ,  11 873   ,  11 495   ,  23 368   ,  12 468   ,  12 126   ,  24 594   ,  12 941   ,  12 656   ,  25 597   ,  13 279   ,  13 044   ,  26 323   ,  13 711   ,  13 488   ,  27 199   ,  14 327   ,  14 059   ,  28 386   ,  14 974   ,  14 617   ,  29 591   ,  15 487   ,  15 014   ,  30 501   
,19,  7 330   ,  8 747   ,  16 077   ,  7 665   ,  8 789   ,  16 454   ,  7 953   ,  8 667   ,  16 620   ,  8 412   ,  8 801   ,  17 213   ,  9 085   ,  9 189   ,  18 274   ,  9 645   ,  9 537   ,  19 182   ,  10 152   ,  9 930   ,  20 082   ,  10 768   ,  10 474   ,  21 242   ,  11 250   ,  10 932   ,  22 182   ,  11 688   ,  11 382   ,  23 070   ,  12 261   ,  11 994   ,  24 255   ,  12 725   ,  12 516   ,  25 241   ,  13 058   ,  12 900   ,  25 958   ,  13 483   ,  13 339   ,  26 822   ,  14 090   ,  13 904   ,  27 994   ,  14 727   ,  14 456   ,  29 183   
,20,  6 886   ,  8 457   ,  15 343   ,  7 273   ,  8 773   ,  16 046   ,  7 605   ,  8 816   ,  16 421   ,  7 891   ,  8 692   ,  16 583   ,  8 347   ,  8 825   ,  17 172   ,  9 016   ,  9 214   ,  18 230   ,  9 569   ,  9 560   ,  19 129   ,  10 075   ,  9 955   ,  20 030   ,  10 700   ,  10 522   ,  21 222   ,  11 185   ,  10 975   ,  22 160   ,  11 608   ,  11 414   ,  23 022   ,  12 177   ,  12 026   ,  24 203   ,  12 639   ,  12 550   ,  25 189   ,  12 971   ,  12 936   ,  25 907   ,  13 394   ,  13 376   ,  26 770   ,  13 998   ,  13 942   ,  27 940   
,21,  6 403   ,  7 947   ,  14 350   ,  6 711   ,  8 289   ,  15 000   ,  7 088   ,  8 598   ,  15 686   ,  7 413   ,  8 639   ,  16 052   ,  7 692   ,  8 517   ,  16 209   ,  8 138   ,  8 647   ,  16 785   ,  8 789   ,  9 025   ,  17 814   ,  9 332   ,  9 366   ,  18 698   ,  9 839   ,  9 773   ,  19 612   ,  10 453   ,  10 322   ,  20 775   ,  10 915   ,  10 754   ,  21 669   ,  11 328   ,  11 183   ,  22 511   ,  11 885   ,  11 784   ,  23 669   ,  12 337   ,  12 298   ,  24 635   ,  12 662   ,  12 676   ,  25 338   ,  13 077   ,  13 107   ,  26 184   
,22,  5 860   ,  7 332   ,  13 192   ,  6 199   ,  7 839   ,  14 038   ,  6 498   ,  8 175   ,  14 673   ,  6 865   ,  8 480   ,  15 345   ,  7 180   ,  8 520   ,  15 700   ,  7 451   ,  8 398   ,  15 849   ,  7 882   ,  8 523   ,  16 405   ,  8 517   ,  8 898   ,  17 415   ,  9 056   ,  9 251   ,  18 307   ,  9 550   ,  9 645   ,  19 195   ,  10 137   ,  10 176   ,  20 313   ,  10 587   ,  10 601   ,  21 188   ,  10 989   ,  11 024   ,  22 013   ,  11 531   ,  11 617   ,  23 148   ,  11 971   ,  12 124   ,  24 095   ,  12 288   ,  12 496   ,  24 784   
,23,  5 312   ,  6 765   ,  12 077   ,  5 645   ,  7 273   ,  12 918   ,  5 973   ,  7 775   ,  13 748   ,  6 262   ,  8 108   ,  14 370   ,  6 617   ,  8 410   ,  15 027   ,  6 922   ,  8 449   ,  15 371   ,  7 182   ,  8 325   ,  15 507   ,  7 601   ,  8 451   ,  16 052   ,  8 232   ,  8 847   ,  17 079   ,  8 755   ,  9 191   ,  17 946   ,  9 225   ,  9 573   ,  18 798   ,  9 793   ,  10 100   ,  19 893   ,  10 229   ,  10 522   ,  20 751   ,  10 619   ,  10 943   ,  21 562   ,  11 145   ,  11 531   ,  22 676   ,  11 572   ,  12 035   ,  23 607   
,24,  5 066   ,  6 595   ,  11 661   ,  5 273   ,  6 897   ,  12 170   ,  5 606   ,  7 415   ,  13 021   ,  5 934   ,  7 927   ,  13 861   ,  6 222   ,  8 267   ,  14 489   ,  6 577   ,  8 574   ,  15 151   ,  6 879   ,  8 611   ,  15 490   ,  7 140   ,  8 486   ,  15 626   ,  7 572   ,  8 638   ,  16 210   ,  8 198   ,  9 028   ,  17 226   ,  8 713   ,  9 370   ,  18 083   ,  9 181   ,  9 759   ,  18 940   ,  9 749   ,  10 296   ,  20 045   ,  10 185   ,  10 728   ,  20 913   ,  10 576   ,  11 157   ,  21 733   ,  11 102   ,  11 757   ,  22 859   
,25,  4 905   ,  6 415   ,  11 320   ,  5 006   ,  6 588   ,  11 594   ,  5 212   ,  6 890   ,  12 102   ,  5 543   ,  7 408   ,  12 951   ,  5 869   ,  7 920   ,  13 789   ,  6 156   ,  8 259   ,  14 415   ,  6 507   ,  8 564   ,  15 071   ,  6 809   ,  8 602   ,  15 411   ,  7 079   ,  8 500   ,  15 579   ,  7 506   ,  8 638   ,  16 144   ,  8 121   ,  9 020   ,  17 141   ,  8 633   ,  9 362   ,  17 995   ,  9 100   ,  9 751   ,  18 851   ,  9 665   ,  10 288   ,  19 953   ,  10 100   ,  10 720   ,  20 820   ,  10 488   ,  11 149   ,  21 637   
,26,  4 830   ,  6 387   ,  11 217   ,  4 906   ,  6 526   ,  11 432   ,  5 007   ,  6 701   ,  11 708   ,  5 214   ,  7 009   ,  12 223   ,  5 547   ,  7 536   ,  13 083   ,  5 875   ,  8 057   ,  13 932   ,  6 163   ,  8 400   ,  14 563   ,  6 517   ,  8 712   ,  15 229   ,  6 832   ,  8 775   ,  15 607   ,  7 103   ,  8 658   ,  15 761   ,  7 526   ,  8 790   ,  16 316   ,  8 145   ,  9 179   ,  17 324   ,  8 661   ,  9 527   ,  18 188   ,  9 132   ,  9 924   ,  19 056   ,  9 702   ,  10 471   ,  20 173   ,  10 140   ,  10 911   ,  21 051   
,27,  4 855   ,  6 471   ,  11 326   ,  4 880   ,  6 531   ,  11 411   ,  4 958   ,  6 673   ,  11 631   ,  5 061   ,  6 853   ,  11 914   ,  5 272   ,  7 168   ,  12 440   ,  5 611   ,  7 707   ,  13 318   ,  5 943   ,  8 238   ,  14 181   ,  6 237   ,  8 591   ,  14 828   ,  6 607   ,  8 936   ,  15 543   ,  6 926   ,  8 987   ,  15 913   ,  7 195   ,  8 858   ,  16 053   ,  7 625   ,  8 994   ,  16 619   ,  8 257   ,  9 392   ,  17 649   ,  8 782   ,  9 750   ,  18 532   ,  9 262   ,  10 156   ,  19 418   ,  9 843   ,  10 717   ,  20 560   
