"indicateur","région","produits","Unit","Date","Value"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2019M7","359"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2019M8","359"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2019M9","370"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2019M10","364"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2019M11","324"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2019M12","312"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2020M1","343"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2020M2","343"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2020M3","344"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2020M4","350"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2020M5","356"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2020M6","352"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2020M7","345"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2020M8","365"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2020M9","356"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2020M10","349"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2020M11","337"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2020M12","338"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2021M1","345"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2021M2","358"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2021M3","373"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2021M4","377"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2021M5","392"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2021M6","385"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2021M7","404"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2021M8","516"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2021M9","516"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2021M10","440"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2021M11","482"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2021M12","469"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2022M1","483"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2022M2","483"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2022M3","478"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2022M4","526"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2022M5","556"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2022M6","555"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2022M7","658"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2022M8","664"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2022M9","642"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2022M10","587"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2022M11","547"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2022M12","550"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2023M1","466"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2023M2","480"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2023M3","489"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2023M4","476"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2023M5","472"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2023M6","446"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2023M7","455"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2023M8","422"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2023M9","403"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2023M10","382"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2023M11","399"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2023M12","431"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2024M1","432"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2024M2","475"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2024M3","555"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2024M4","582"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2024M5","616"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2024M6","650"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2024M7","661"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2024M8","682"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2024M9","682"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2024M10","638"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2024M11","582"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2024M12","607"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2025M1","660.358283261002"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2025M2","661.70253848911"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2025M3","665.256344917334"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2025M4","666.628118555764"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2025M5","732.907377148693"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2025M6","701.86206004715"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2025M7","692.776887149053"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2025M8","697.052174367977"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Haricot local blanc","FCFA/kg","2025M9","617.077773089572"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2016M11","13389"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2016M12","12500"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2017M1","12167"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2017M2","12250"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2017M5","14000"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2017M6","14750"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2017M7","14417"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2017M9","15167"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2018M1","14333"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2018M2","14833"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2018M3","14833"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2018M4","14917"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2018M5","15972"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2018M6","16000"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2018M7","15500"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2018M8","15500"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2018M9","16333"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2018M10","15333"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2018M11","11556"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2018M12","12667"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2019M1","11667"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2019M2","12000"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2019M3","11833"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2019M4","11972"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2019M5","12083"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2019M6","11250"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2019M7","11083"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2019M8","11083"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2019M9","11000"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2019M10","11083"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2019M11","10000"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2019M12","10750"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2020M1","11000"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2020M2","11000"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2020M3","11500"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2020M4","11500"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2020M5","11500"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2020M6","11833"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2020M7","13000"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2020M8","13083"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2020M9","13750"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2020M10","14167"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2020M11","13333"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2020M12","12306"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2021M1","12750"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2021M2","13583"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2021M3","14667"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2021M4","15500"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2021M5","16250"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2021M6","16667"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2021M7","16333"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2021M8","17333"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2021M9","17333"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2021M10","15583"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2021M11","16167"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2021M12","16333"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2022M1","18500"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2022M2","20722"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2022M3","23083"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2022M4","27139"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2022M5","27833"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2022M6","28028"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2022M7","26861"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2022M8","25889"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2022M9","25806"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2022M10","23500"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2022M11","21583"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2022M12","22500"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2023M1","22667"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2023M2","22500"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2023M3","22583"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2023M4","22750"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2023M5","22750"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2023M6","21667"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2023M7","21833"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2023M8","22333"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2023M9","22167"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2023M10","21833"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2023M11","21417"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2023M12","20750"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2024M1","20667"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2024M2","20333"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2024M3","20750"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2024M4","21333"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2024M5","21667"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2024M6","21833"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2024M7","23500"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2024M8","25750"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2024M9","27833"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2024M10","27333"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2024M11","22917"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2024M12","22667"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2025M1","22991.7252141394"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2025M2","23874.0113968688"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2025M3","23615.8760551851"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2025M4","24000"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2025M5","22873.9678595463"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2025M6","22210.2463642149"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2025M7","23494.6802489415"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2025M8","21964.7916028873"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc1","FCFA/Sac de 100 kg","2025M9","18361.3975527814"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2016M11","140"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2016M12","144"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2017M1","137"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2017M2","146"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2017M5","151"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2017M6","158"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2017M7","149"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2017M9","165"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2018M1","161"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2018M2","158"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2018M3","164"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2018M4","166"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2018M5","168"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2018M6","173"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2018M7","175"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2018M8","184"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2018M9","190"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2018M10","182"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2018M11","128"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2018M12","142"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2019M1","132"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2019M2","125"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2019M3","146"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2019M4","143"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2019M5","142"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2019M6","147"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2019M7","139"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2019M8","139"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2019M9","130"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2019M10","132"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2019M11","107"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2019M12","107"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2020M1","126"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2020M2","126"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2020M3","129"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2020M4","129"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2020M5","131"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2020M6","131"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2020M7","141"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2020M8","148"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2020M9","155"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2020M10","149"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2020M11","139"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2020M12","137"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2021M1","139"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2021M2","144"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2021M3","157"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2021M4","163"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2021M5","176"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2021M6","150"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2021M7","179"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2021M8","184"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2021M9","184"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2021M10","179"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2021M11","185"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2021M12","188"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2022M1","207"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2022M2","204"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2022M3","213"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2022M4","275"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2022M5","289"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2022M6","304"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2022M7","282"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2022M8","273"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2022M9","288"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2022M10","261"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2022M11","237"
