"indicateur","région","produits","Unit","Date","Value"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2020M4","2754"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2020M5","2218"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2020M6","2693"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2020M7","2785"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2020M8","2547"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2020M9","2315"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2020M10","2168"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2020M11","2353"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2020M12","3238"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2021M1","2255"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2021M2","2065"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2021M3","2334"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2021M4","2420"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2021M5","2470"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2021M6","2725"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2021M7","2282"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2021M8","2065"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2021M9","2152"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2021M10","1902"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2021M11","2430"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2021M12","2565"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2022M1","2502"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2022M2","2375"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2022M3","2738"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2022M4","2574"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2022M5","2519"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2022M6","2066"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2022M7","1963"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2022M8","2225"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2022M9","2076"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2022M10","1819"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2022M11","2603"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2022M12","2663"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2023M1","2513"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2023M2","2607"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2023M3","2877"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2023M4","2924"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2023M5","2877"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2023M6","3084"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2023M7","7014"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2023M8","3252"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2023M9","3111"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2023M10","3356"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2023M11","3671"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2023M12","3879"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2024M1","2455"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2024M2","3072"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2024M3","4267"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2024M4","4207"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2024M5","4237"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2024M6","4119"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2024M7","3921"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2024M8","4233"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2024M9","3656"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2024M10","4236"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2024M11","4189"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2024M12","3258"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2025M1","2356.44112547423"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2025M2","2746.97104664831"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2025M3","1879.96885446227"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2025M4","4154.94614611577"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2025M5","3575.39632558853"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2025M6","1998.95664262719"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2025M7","2503.86021792487"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2025M8","2500.08389331598"
"Prix moyens mensuels de quelques produits par région","Est","Gombo sec","FCFA/kg","2025M9","2738.5603824026"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2016M11","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2016M12","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2017M1","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2017M2","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2017M3","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2017M4","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2017M5","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2017M6","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2017M7","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2017M8","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2017M9","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2018M1","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2018M2","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2018M3","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2018M4","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2018M5","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2018M6","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2018M7","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2018M8","1067"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2018M9","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2018M10","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2018M11","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2018M12","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2019M1","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2019M2","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2019M3","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2019M4","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2019M5","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2019M6","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2019M7","1067"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2019M8","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2019M9","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2019M10","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2019M11","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2019M12","1000"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2020M1","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2020M2","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2020M3","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2020M4","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2020M5","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2020M6","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2020M7","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2020M8","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2020M9","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2020M10","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2020M11","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2020M12","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2021M1","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2021M2","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2021M3","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2021M4","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2021M5","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2021M6","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2021M7","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2021M8","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2021M9","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2021M10","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2021M11","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2021M12","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2022M1","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2022M2","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2022M3","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2022M4","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2022M5","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2022M6","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2022M7","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2022M8","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2022M9","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2022M10","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2022M11","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2022M12","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2023M1","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2023M2","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2023M3","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2023M4","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2023M5","1100"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2023M6","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2023M7","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2023M8","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2023M9","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2023M10","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2023M11","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2023M12","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2024M1","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2024M2","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2024M3","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2024M4","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2024M5","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2024M6","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2024M7","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2024M8","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2024M9","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2024M10","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2024M11","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2024M12","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2025M1","1442.22051018559"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2025M2","1396.42400437689"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2025M3","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2025M4","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2025M5","1399.99999999999"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2025M6","1449.13767461894"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2025M7","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2025M8","1500"
"Prix moyens mensuels de quelques produits par région","Est","Huile d'arachide","FCFA/litre","2025M9","1500"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2016M11","522"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2016M12","447"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2017M1","356"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2017M2","242"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2017M3","301"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2017M4","273"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2017M5","452"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2017M6","538"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2017M7","362"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2017M8","772"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2017M9","353"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2018M1","417"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2018M2","348"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2018M3","216"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2018M4","326"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2018M5","315"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2018M6","331"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2018M7","302"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2018M8","474"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2018M9","476"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2018M10","726"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2018M11","751"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2018M12","795"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2019M1","576"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2019M2","399"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2019M3","373"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2019M4","317"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2019M5","355"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2019M6","346"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2019M7","415"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2019M8","391"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2019M9","454"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2019M10","548"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2019M11","496"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2019M12","460"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2020M1","451"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2020M2","415"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2020M3","399"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2020M4","381"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2020M5","313"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2020M6","364"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2020M7","451"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2020M8","618"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2020M9","693"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2020M10","792"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2020M11","927"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2020M12","752"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2021M1","602"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2021M2","402"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2021M3","358"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2021M4","322"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2021M5","429"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2021M6","471"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2021M7","569"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2021M8","543"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2021M9","592"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2021M10","828"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2021M11","681"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2021M12","628"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2022M1","581"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2022M2","600"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2022M3","469"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2022M4","636"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2022M5","443"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2022M6","384"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2022M7","403"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2022M8","426"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2022M9","411"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2022M10","607"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2022M11","483"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2022M12","497"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2023M1","559"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2023M2","479"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2023M3","496"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2023M4","481"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2023M5","500"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2023M6","598"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2023M7","642"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2023M8","723"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2023M9","642"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2023M10","828"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2023M11","1067"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2023M12","755"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2024M1","671"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2024M2","583"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2024M3","436"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2024M4","500"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2024M5","565"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2024M6","653"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2024M7","856"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2024M8","711"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2024M9","715"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2024M10","921"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2024M11","1403"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2024M12","1543"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2025M1","922.925211324757"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2025M2","719.111963100432"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2025M3","561.152040042515"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2025M4","606.050270258789"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2025M5","597.543945973814"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2025M6","690.130205665794"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2025M7","743.773590220635"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2025M8","858.198273963296"
"Prix moyens mensuels de quelques produits par région","Est","Oignon frais rond","FCFA/kg","2025M9","889.283330467763"
"Prix moyens mensuels de quelques produits par région","Est","Pâte d'arachide","FCFA/kg","2016M11","845"
"Prix moyens mensuels de quelques produits par région","Est","Pâte d'arachide","FCFA/kg","2016M12","2323"
"Prix moyens mensuels de quelques produits par région","Est","Pâte d'arachide","FCFA/kg","2017M1","841"
"Prix moyens mensuels de quelques produits par région","Est","Pâte d'arachide","FCFA/kg","2017M2","903"
"Prix moyens mensuels de quelques produits par région","Est","Pâte d'arachide","FCFA/kg","2017M3","744"
"Prix moyens mensuels de quelques produits par région","Est","Pâte d'arachide","FCFA/kg","2017M4","821"
"Prix moyens mensuels de quelques produits par région","Est","Pâte d'arachide","FCFA/kg","2017M5","779"
"Prix moyens mensuels de quelques produits par région","Est","Pâte d'arachide","FCFA/kg","2017M6","743"
"Prix moyens mensuels de quelques produits par région","Est","Pâte d'arachide","FCFA/kg","2017M7","6620"
"Prix moyens mensuels de quelques produits par région","Est","Pâte d'arachide","FCFA/kg","2017M8","664"
"Prix moyens mensuels de quelques produits par région","Est","Pâte d'arachide","FCFA/kg","2017M9","610"
"Prix moyens mensuels de quelques produits par région","Est","Pâte d'arachide","FCFA/kg","2018M1","796"
"Prix moyens mensuels de quelques produits par région","Est","Pâte d'arachide","FCFA/kg","2018M2","752"
